Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,38501 (10337 -- 141781),Likely decreasing,0.9 (0.63 -- 1.2),-0.027 (-0.11 -- 0.061),-26 (11 -- -6.4)
Bavaria,77966 (43979 -- 149216),Likely increasing,1.1 (0.92 -- 1.5),0.039 (-0.023 -- 0.13),18 (5.4 -- -31)
Berlin,6997 (2936 -- 14925),Likely decreasing,0.89 (0.71 -- 1.1),-0.03 (-0.083 -- 0.033),-23 (21 -- -8.4)
Brandenburg,4952 (1608 -- 15939),Likely decreasing,0.89 (0.68 -- 1.2),-0.03 (-0.091 -- 0.041),-23 (17 -- -7.6)
Bremen,4846 (1317 -- 17903),Stable,0.99 (0.67 -- 1.5),-0.0021 (-0.093 -- 0.13),-330 (5.2 -- -7.4)
Dolnośląskie,386 (147 -- 1066),Likely increasing,1.3 (0.84 -- 2),0.079 (-0.046 -- 0.24),8.8 (2.8 -- -15)
Germany,372331 (191146 -- 897739),Stable,1 (0.8 -- 1.4),0.0065 (-0.056 -- 0.12),110 (6 -- -12)
Hamburg,15134 (7851 -- 34031),Likely increasing,1.1 (0.87 -- 1.6),0.031 (-0.037 -- 0.15),22 (4.5 -- -19)
Hesse,43886 (22307 -- 89162),Likely increasing,1.1 (0.88 -- 1.5),0.037 (-0.032 -- 0.13),19 (5.1 -- -21)
Kujawsko-Pomorskie,82 (24 -- 267),Stable,0.95 (0.52 -- 1.6),-0.014 (-0.14 -- 0.15),-50 (4.7 -- -4.8)
Lower Saxony,47518 (13145 -- 136060),Likely decreasing,0.95 (0.68 -- 1.2),-0.015 (-0.093 -- 0.053),-47 (13 -- -7.4)
Lubelskie,438 (145 -- 1319),Likely increasing,1.2 (0.71 -- 1.9),0.062 (-0.085 -- 0.23),11 (3 -- -8.2)
Lubuskie,80 (21 -- 291),Likely increasing,1.1 (0.64 -- 2),0.036 (-0.11 -- 0.24),19 (2.9 -- -6.5)
Mazowieckie,539 (192 -- 1480),Stable,1 (0.62 -- 1.6),0.012 (-0.11 -- 0.16),58 (4.4 -- -6.2)
Małopolskie,418 (169 -- 1099),Likely increasing,1.3 (0.82 -- 1.9),0.071 (-0.052 -- 0.23),9.7 (3 -- -13)
Mecklenburg-Vorpommern,5474 (2600 -- 13108),Likely decreasing,0.88 (0.71 -- 1.2),-0.034 (-0.085 -- 0.049),-21 (14 -- -8.2)
North Rhine-Westphalia,84298 (47441 -- 183688),Likely increasing,1.1 (0.86 -- 1.4),0.014 (-0.04 -- 0.12),50 (5.9 -- -17)
Opolskie,187 (57 -- 676),Likely increasing,1.5 (0.9 -- 2.5),0.13 (-0.028 -- 0.36),5.3 (1.9 -- -25)
Podkarpackie,133 (50 -- 367),Likely increasing,1.1 (0.7 -- 1.7),0.028 (-0.088 -- 0.18),25 (3.8 -- -7.8)
Podlaskie,204 (82 -- 490),Likely increasing,1.3 (0.81 -- 1.9),0.07 (-0.054 -- 0.22),9.9 (3.2 -- -13)
Poland,3985 (1446 -- 11075),Likely increasing,1.2 (0.7 -- 1.8),0.042 (-0.087 -- 0.19),17 (3.6 -- -8)
Pomorskie,159 (44 -- 571),Stable,0.98 (0.52 -- 1.7),-0.0069 (-0.14 -- 0.18),-100 (3.8 -- -4.8)
Rhineland-Palatinate,17502 (9334 -- 47629),Likely decreasing,0.96 (0.78 -- 1.4),-0.012 (-0.063 -- 0.11),-56 (6.1 -- -11)
Saarland,3797 (1312 -- 10909),Likely decreasing,0.87 (0.63 -- 1.2),-0.037 (-0.11 -- 0.051),-19 (14 -- -6.4)
Saxony,6905 (1913 -- 25344),Likely decreasing,0.78 (0.52 -- 1.1),-0.063 (-0.14 -- 0.03),-11 (23 -- -4.9)
Saxony-Anhalt,8012 (3855 -- 24299),Stable,0.96 (0.77 -- 1.5),-0.011 (-0.064 -- 0.14),-62 (5.1 -- -11)
Schleswig-Holstein,21301 (9802 -- 57680),Likely increasing,1.1 (0.85 -- 1.6),0.029 (-0.042 -- 0.16),24 (4.3 -- -16)
Thuringia,3772 (890 -- 13847),Likely decreasing,0.77 (0.48 -- 1.1),-0.067 (-0.16 -- 0.023),-10 (30 -- -4.4)
Warmińsko-Mazurskie,121 (43 -- 335),Likely increasing,1.2 (0.78 -- 1.9),0.059 (-0.064 -- 0.21),12 (3.2 -- -11)
Wielkopolskie,198 (57 -- 671),Likely increasing,1.1 (0.59 -- 1.9),0.031 (-0.12 -- 0.22),23 (3.1 -- -5.7)
Zachodniopomorskie,89 (23 -- 285),Likely decreasing,0.89 (0.44 -- 1.5),-0.03 (-0.17 -- 0.14),-23 (5 -- -4)
Łódzkie,203 (66 -- 544),Stable,1 (0.58 -- 1.6),0.0077 (-0.12 -- 0.16),90 (4.3 -- -5.6)
Śląskie,501 (143 -- 1596),Likely increasing,1.2 (0.62 -- 1.9),0.044 (-0.11 -- 0.23),16 (3 -- -6.2)
Świętokrzyskie,107 (41 -- 268),Likely increasing,1.1 (0.71 -- 1.7),0.028 (-0.081 -- 0.17),25 (4.1 -- -8.5)
