region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,85772 (32716 -- 185439),85772,94776,52788,32716,61035,75785,95928,115110,185439,New confirmed cases by infection date,Likely increasing,0.39
Germany,31913 (9605 -- 68447),31913,34963,21017,9605,22215,27964,36260,44018,68447,New confirmed cases by infection date,Stable,0.42
Mazowieckie,16154 (4734 -- 61470),16154,23247,26331,4734,10215,13628,19092,26250,61470,New confirmed cases by infection date,Likely increasing,0.34
Śląskie,15594 (7177 -- 34324),15594,17649,9563,7177,11895,14198,17293,20744,34324,New confirmed cases by infection date,Likely increasing,0.15
Małopolskie,12120 (2575 -- 36070),12120,15037,16028,2575,7517,10022,14228,18403,36070,New confirmed cases by infection date,Likely increasing,0.31
Saxony,8576 (1701 -- 45062),8576,15964,44238,1701,4437,6690,10856,15886,45062,New confirmed cases by infection date,Likely increasing,0.23
Świętokrzyskie,8157 (1658 -- 35298),8157,13725,36789,1658,4619,6625,10095,13537,35298,New confirmed cases by infection date,Likely increasing,0.34
Wielkopolskie,8124 (2149 -- 20772),8124,9336,6301,2149,5346,6932,9255,11670,20772,New confirmed cases by infection date,Stable,0.43
North Rhine-Westphalia,7956 (2752 -- 20313),7956,9434,6623,2752,5508,6990,9166,11355,20313,New confirmed cases by infection date,Likely increasing,0.27
Podkarpackie,7716 (3263 -- 17942),7716,8810,5727,3263,5460,6873,8672,10444,17942,New confirmed cases by infection date,Likely increasing,0.26
Bavaria,6641 (2447 -- 18659),6641,8243,6809,2447,4446,5667,7808,10088,18659,New confirmed cases by infection date,Likely increasing,0.31
Łódzkie,6625 (1303 -- 21998),6625,8603,7489,1303,3943,5486,7966,10818,21998,New confirmed cases by infection date,Stable,0.47
Dolnośląskie,5953 (1948 -- 14160),5953,6871,4944,1948,4355,5292,6768,8375,14160,New confirmed cases by infection date,Likely increasing,0.27
Lubelskie,5612 (1896 -- 16380),5612,7027,5813,1896,3661,4761,6521,8466,16380,New confirmed cases by infection date,Likely increasing,0.3
Pomorskie,5344 (2002 -- 15785),5344,6832,5953,2002,3714,4720,6265,8117,15785,New confirmed cases by infection date,Likely increasing,0.34
Kujawsko-Pomorskie,4408 (794 -- 16864),4408,7043,20006,794,2459,3491,5346,7380,16864,New confirmed cases by infection date,Stable,0.56
Thuringia,3553 (1253 -- 12423),3553,4838,5866,1253,2333,3058,4106,5418,12423,New confirmed cases by infection date,Likely increasing,0.28
Zachodniopomorskie,3257 (1158 -- 10143),3257,4280,4935,1158,2146,2790,3805,4864,10143,New confirmed cases by infection date,Likely increasing,0.27
Lubuskie,3061 (1265 -- 8543),3061,4018,6570,1265,2247,2718,3483,4392,8543,New confirmed cases by infection date,Likely increasing,0.21
Baden-Wurttemberg,2743 (252 -- 9602),2743,3549,3634,252,1529,2265,3252,4419,9602,New confirmed cases by infection date,Stable,0.5
Saxony-Anhalt,2207 (309 -- 9547),2207,3445,5315,309,1243,1803,2793,4056,9547,New confirmed cases by infection date,Stable,0.41
Hesse,2168 (685 -- 7404),2168,2917,3104,685,1441,1881,2590,3394,7404,New confirmed cases by infection date,Stable,0.48
