Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,2743 (252 -- 9602),Stable,1 (0.41 -- 1.3),-0.00017 (-0.18 -- 0.081),-4100 (8.5 -- -3.8)
Bavaria,6641 (2447 -- 18659),Likely increasing,1.1 (0.79 -- 1.4),0.02 (-0.059 -- 0.1),34 (6.9 -- -12)
Berlin,429 (82 -- 1655),Likely decreasing,0.92 (0.56 -- 1.2),-0.023 (-0.13 -- 0.066),-30 (10 -- -5.4)
Brandenburg,1806 (496 -- 12648),Likely increasing,1.1 (0.8 -- 1.8),0.032 (-0.058 -- 0.2),22 (3.5 -- -12)
Bremen,358 (84 -- 3488),Stable,1 (0.76 -- 1.7),0.0045 (-0.069 -- 0.17),150 (4 -- -10)
Dolnośląskie,5953 (1948 -- 14160),Likely increasing,1.1 (0.77 -- 1.2),0.016 (-0.065 -- 0.056),43 (12 -- -11)
Germany,31913 (9605 -- 68447),Stable,1 (0.63 -- 1.2),0.0077 (-0.11 -- 0.066),90 (10 -- -6.4)
Hamburg,316 (81 -- 1916),Likely decreasing,0.94 (0.69 -- 1.3),-0.016 (-0.091 -- 0.089),-43 (7.8 -- -7.6)
Hesse,2168 (685 -- 7404),Stable,1 (0.71 -- 1.4),0.0014 (-0.083 -- 0.1),480 (6.6 -- -8.4)
Kujawsko-Pomorskie,4408 (794 -- 16864),Stable,0.97 (0.58 -- 1.4),-0.0077 (-0.12 -- 0.1),-90 (6.8 -- -5.6)
Lower Saxony,1790 (653 -- 5515),Likely decreasing,0.96 (0.72 -- 1.2),-0.01 (-0.08 -- 0.059),-70 (12 -- -8.6)
Lubelskie,5612 (1896 -- 16380),Likely increasing,1.1 (0.79 -- 1.3),0.015 (-0.058 -- 0.085),45 (8.2 -- -12)
Lubuskie,3061 (1265 -- 8543),Likely increasing,1.1 (0.88 -- 1.3),0.015 (-0.034 -- 0.067),46 (10 -- -20)
Mazowieckie,16154 (4734 -- 61470),Likely increasing,1.1 (0.73 -- 1.5),0.016 (-0.078 -- 0.12),44 (5.8 -- -8.9)
Małopolskie,12120 (2575 -- 36070),Likely increasing,1.1 (0.7 -- 1.3),0.023 (-0.088 -- 0.089),30 (7.8 -- -7.9)
Mecklenburg-Vorpommern,469 (44 -- 2031),Likely decreasing,0.96 (0.45 -- 1.3),-0.012 (-0.17 -- 0.08),-58 (8.7 -- -4.1)
North Rhine-Westphalia,7956 (2752 -- 20313),Likely increasing,1.1 (0.79 -- 1.4),0.022 (-0.061 -- 0.096),32 (7.2 -- -11)
Opolskie,1878 (52 -- 14771),Likely decreasing,0.9 (0.27 -- 1.4),-0.027 (-0.23 -- 0.11),-26 (6.3 -- -3)
Podkarpackie,7716 (3263 -- 17942),Likely increasing,1.1 (0.87 -- 1.2),0.015 (-0.038 -- 0.052),46 (13 -- -18)
Podlaskie,1825 (835 -- 4027),Stable,1 (0.85 -- 1.1),0.0019 (-0.042 -- 0.039),370 (18 -- -17)
Poland,85772 (32716 -- 185439),Likely increasing,1 (0.77 -- 1.2),0.0082 (-0.065 -- 0.061),84 (11 -- -11)
Pomorskie,5344 (2002 -- 15785),Likely increasing,1 (0.77 -- 1.3),0.0068 (-0.066 -- 0.067),100 (10 -- -10)
Rhineland-Palatinate,1652 (334 -- 8275),Likely increasing,1.1 (0.67 -- 1.5),0.02 (-0.095 -- 0.14),35 (4.9 -- -7.3)
Saarland,133 (18 -- 2789),Stable,0.97 (0.6 -- 1.9),-0.0071 (-0.12 -- 0.22),-97 (3.1 -- -6)
Saxony,8576 (1701 -- 45062),Likely increasing,1.2 (0.72 -- 1.8),0.052 (-0.08 -- 0.2),13 (3.4 -- -8.7)
Saxony-Anhalt,2207 (309 -- 9547),Stable,1 (0.54 -- 1.5),0.013 (-0.14 -- 0.12),53 (5.7 -- -5.1)
Schleswig-Holstein,177 (61 -- 756),Likely decreasing,0.9 (0.62 -- 1.2),-0.027 (-0.11 -- 0.053),-25 (13 -- -6.2)
Thuringia,3553 (1253 -- 12423),Likely increasing,1.1 (0.83 -- 1.4),0.02 (-0.048 -- 0.11),35 (6.3 -- -14)
Warmińsko-Mazurskie,1301 (248 -- 4332),Likely decreasing,0.93 (0.6 -- 1.2),-0.02 (-0.12 -- 0.057),-35 (12 -- -5.9)
Wielkopolskie,8124 (2149 -- 20772),Stable,1 (0.67 -- 1.3),0.0064 (-0.094 -- 0.071),110 (9.7 -- -7.3)
Zachodniopomorskie,3257 (1158 -- 10143),Likely increasing,1.1 (0.82 -- 1.4),0.02 (-0.049 -- 0.098),35 (7.1 -- -14)
Łódzkie,6625 (1303 -- 21998),Stable,1 (0.62 -- 1.3),0.0047 (-0.11 -- 0.081),150 (8.5 -- -6.2)
Śląskie,15594 (7177 -- 34324),Likely increasing,1.1 (0.9 -- 1.2),0.025 (-0.028 -- 0.066),28 (10 -- -25)
Świętokrzyskie,8157 (1658 -- 35298),Likely increasing,1.1 (0.74 -- 1.5),0.017 (-0.075 -- 0.14),40 (5 -- -9.2)
