Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,89481 (35195 -- 236859),Increasing,1.4 (1 -- 1.9),0.11 (0.0083 -- 0.23),6.5 (3 -- 84)
Bavaria,115140 (44927 -- 317079),Likely increasing,1.4 (0.99 -- 2),0.11 (-0.004 -- 0.25),6.1 (2.8 -- -170)
Berlin,72689 (26918 -- 246599),Increasing,1.4 (1 -- 2),0.11 (0.013 -- 0.24),6.5 (2.9 -- 55)
Brandenburg,15501 (6876 -- 39858),Likely increasing,1.2 (0.92 -- 1.7),0.061 (-0.021 -- 0.17),11 (4.2 -- -33)
Bremen,13368 (5493 -- 34402),Likely increasing,1.3 (0.98 -- 1.7),0.08 (-0.0065 -- 0.17),8.7 (4.1 -- -110)
Dolnośląskie,8610 (4758 -- 15929),Likely increasing,1.2 (0.96 -- 1.5),0.054 (-0.012 -- 0.13),13 (5.5 -- -55)
Germany,540506 (217760 -- 1536450),Likely increasing,1.3 (0.93 -- 1.8),0.078 (-0.02 -- 0.2),8.9 (3.4 -- -34)
Hamburg,18317 (10496 -- 36343),Increasing,1.2 (1.1 -- 1.5),0.066 (0.024 -- 0.13),11 (5.4 -- 29)
Hesse,57334 (18752 -- 143451),Likely increasing,1.4 (0.85 -- 1.8),0.096 (-0.041 -- 0.19),7.2 (3.6 -- -17)
Kujawsko-Pomorskie,2811 (1615 -- 4963),Likely increasing,1.1 (0.88 -- 1.3),0.02 (-0.035 -- 0.077),34 (8.9 -- -20)
Lower Saxony,27570 (10884 -- 132771),Likely increasing,1.1 (0.94 -- 1.7),0.032 (-0.017 -- 0.17),22 (4.1 -- -42)
Lubelskie,4194 (2331 -- 7615),Likely increasing,1.2 (0.96 -- 1.4),0.056 (-0.011 -- 0.11),12 (6.1 -- -63)
Lubuskie,1100 (531 -- 2299),Likely decreasing,0.95 (0.7 -- 1.2),-0.015 (-0.088 -- 0.047),-48 (15 -- -7.9)
Mazowieckie,18380 (10732 -- 32865),Likely increasing,1.2 (0.99 -- 1.5),0.061 (-0.0036 -- 0.13),11 (5.5 -- -190)
Małopolskie,15166 (8577 -- 28083),Likely increasing,1.2 (0.98 -- 1.5),0.058 (-0.0064 -- 0.13),12 (5.4 -- -110)
Mecklenburg-Vorpommern,8250 (3864 -- 17966),Likely increasing,1.2 (0.9 -- 1.6),0.06 (-0.026 -- 0.15),12 (4.7 -- -27)
North Rhine-Westphalia,116763 (47610 -- 300215),Likely increasing,1.3 (0.94 -- 1.7),0.078 (-0.017 -- 0.18),8.9 (3.9 -- -41)
Opolskie,1672 (924 -- 3220),Likely increasing,1.1 (0.88 -- 1.3),0.022 (-0.034 -- 0.09),31 (7.7 -- -20)
Podkarpackie,5800 (3242 -- 10302),Increasing,1.3 (1 -- 1.6),0.077 (0.0046 -- 0.15),9 (4.7 -- 150)
Podlaskie,1397 (763 -- 2559),Likely increasing,1.2 (0.93 -- 1.4),0.044 (-0.021 -- 0.11),16 (6.4 -- -33)
Poland,96838 (56475 -- 174107),Likely increasing,1.2 (0.98 -- 1.4),0.05 (-0.0061 -- 0.11),14 (6.3 -- -110)
Pomorskie,6510 (3685 -- 11604),Likely increasing,1.2 (0.94 -- 1.4),0.044 (-0.017 -- 0.11),16 (6.5 -- -40)
Rhineland-Palatinate,18866 (7162 -- 49538),Likely increasing,1.2 (0.82 -- 1.7),0.06 (-0.052 -- 0.17),12 (4 -- -13)
Saarland,4164 (1694 -- 9777),Likely increasing,1.1 (0.72 -- 1.5),0.022 (-0.08 -- 0.12),32 (5.9 -- -8.6)
Saxony,4945 (1665 -- 16078),Likely decreasing,0.93 (0.63 -- 1.4),-0.02 (-0.11 -- 0.1),-35 (6.7 -- -6.5)
Saxony-Anhalt,4949 (2107 -- 13608),Likely increasing,1.1 (0.79 -- 1.6),0.03 (-0.059 -- 0.14),23 (4.8 -- -12)
Schleswig-Holstein,23091 (8378 -- 52392),Likely increasing,1.2 (0.78 -- 1.5),0.053 (-0.062 -- 0.13),13 (5.2 -- -11)
Thuringia,1650 (735 -- 3774),Likely decreasing,0.81 (0.61 -- 1),-0.053 (-0.11 -- 0.013),-13 (51 -- -6)
Warmińsko-Mazurskie,2707 (1373 -- 5331),Likely increasing,1.2 (0.92 -- 1.5),0.047 (-0.023 -- 0.13),15 (5.5 -- -30)
Wielkopolskie,6085 (3476 -- 11608),Likely increasing,1.1 (0.88 -- 1.3),0.024 (-0.033 -- 0.085),29 (8.1 -- -21)
Zachodniopomorskie,2887 (1740 -- 5118),Likely increasing,1.1 (0.9 -- 1.3),0.022 (-0.028 -- 0.076),31 (9.1 -- -25)
Łódzkie,4373 (2367 -- 9066),Likely increasing,1.1 (0.9 -- 1.4),0.028 (-0.028 -- 0.094),24 (7.3 -- -25)
Śląskie,15476 (8266 -- 30576),Increasing,1.3 (1.1 -- 1.7),0.083 (0.015 -- 0.17),8.4 (4.1 -- 47)
Świętokrzyskie,1701 (979 -- 3038),Likely increasing,1.1 (0.89 -- 1.3),0.027 (-0.032 -- 0.081),26 (8.5 -- -22)
