region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,540506 (217760 -- 1536450),540506,665640,469558,217760,371629,470645,620606,804825,1536450,New confirmed cases by infection date,Likely increasing,0.092
North Rhine-Westphalia,116763 (47610 -- 300215),116763,138691,90655,47610,79746,99804,135601,168731,300215,New confirmed cases by infection date,Likely increasing,0.08
Bavaria,115140 (44927 -- 317079),115140,138675,92918,44927,78992,100231,132731,168434,317079,New confirmed cases by infection date,Likely increasing,0.056
Poland,96838 (56475 -- 174107),96838,103409,37319,56475,77577,89602,105415,122044,174107,New confirmed cases by infection date,Likely increasing,0.068
Baden-Wurttemberg,89481 (35195 -- 236859),89481,106851,73107,35195,59172,76004,104017,132284,236859,New confirmed cases by infection date,Increasing,0.037
Berlin,72689 (26918 -- 246599),72689,96733,85837,26918,48293,61896,86004,115793,246599,New confirmed cases by infection date,Increasing,0.034
Hesse,57334 (18752 -- 143451),57334,66580,41024,18752,40695,50571,65311,82018,143451,New confirmed cases by infection date,Likely increasing,0.1
Lower Saxony,27570 (10884 -- 132771),27570,45588,67170,10884,18605,24118,33022,47887,132771,New confirmed cases by infection date,Likely increasing,0.12
Schleswig-Holstein,23091 (8378 -- 52392),23091,25874,14181,8378,16313,20229,26098,32393,52392,New confirmed cases by infection date,Likely increasing,0.19
Rhineland-Palatinate,18866 (7162 -- 49538),18866,22318,14490,7162,12902,16341,21530,27381,49538,New confirmed cases by infection date,Likely increasing,0.18
Mazowieckie,18380 (10732 -- 32865),18380,19694,7097,10732,14891,16859,19901,22974,32865,New confirmed cases by infection date,Likely increasing,0.059
Hamburg,18317 (10496 -- 36343),18317,20282,9019,10496,14306,16743,20264,23777,36343,New confirmed cases by infection date,Increasing,0.004
Brandenburg,15501 (6876 -- 39858),15501,18257,11375,6876,11086,13664,17419,21767,39858,New confirmed cases by infection date,Likely increasing,0.094
Śląskie,15476 (8266 -- 30576),15476,16974,7150,8266,11911,14033,17068,20384,30576,New confirmed cases by infection date,Increasing,0.028
Małopolskie,15166 (8577 -- 28083),15166,16312,6226,8577,12016,13969,16401,19172,28083,New confirmed cases by infection date,Likely increasing,0.07
Bremen,13368 (5493 -- 34402),13368,15921,10173,5493,9488,11680,15518,19240,34402,New confirmed cases by infection date,Likely increasing,0.06
Dolnośląskie,8610 (4758 -- 15929),8610,9227,3682,4758,6707,7820,9351,10864,15929,New confirmed cases by infection date,Likely increasing,0.084
Mecklenburg-Vorpommern,8250 (3864 -- 17966),8250,9303,4895,3864,6120,7384,9312,11191,17966,New confirmed cases by infection date,Likely increasing,0.12
Pomorskie,6510 (3685 -- 11604),6510,6996,2729,3685,5085,5954,7160,8376,11604,New confirmed cases by infection date,Likely increasing,0.11
Wielkopolskie,6085 (3476 -- 11608),6085,6623,2594,3476,4821,5557,6677,7866,11608,New confirmed cases by infection date,Likely increasing,0.23
Podkarpackie,5800 (3242 -- 10302),5800,6137,2323,3242,4539,5300,6281,7234,10302,New confirmed cases by infection date,Increasing,0.038
Saxony-Anhalt,4949 (2107 -- 13608),4949,6063,4024,2107,3445,4334,5767,7313,13608,New confirmed cases by infection date,Likely increasing,0.3
Saxony,4945 (1665 -- 16078),4945,6498,7412,1665,3143,4149,5749,7590,16078,New confirmed cases by infection date,Likely decreasing,0.65
Łódzkie,4373 (2367 -- 9066),4373,4883,2195,2367,3390,3925,4866,5880,9066,New confirmed cases by infection date,Likely increasing,0.2
Lubelskie,4194 (2331 -- 7615),4194,4488,1669,2331,3337,3883,4565,5319,7615,New confirmed cases by infection date,Likely increasing,0.078
Saarland,4164 (1694 -- 9777),4164,4751,2684,1694,3010,3723,4658,5865,9777,New confirmed cases by infection date,Likely increasing,0.35
Zachodniopomorskie,2887 (1740 -- 5118),2887,3078,1065,1740,2324,2688,3110,3564,5118,New confirmed cases by infection date,Likely increasing,0.23
Kujawsko-Pomorskie,2811 (1615 -- 4963),2811,2971,1069,1615,2223,2580,3054,3464,4963,New confirmed cases by infection date,Likely increasing,0.26
Warmińsko-Mazurskie,2707 (1373 -- 5331),2707,2955,1309,1373,2078,2465,2997,3525,5331,New confirmed cases by infection date,Likely increasing,0.13
Świętokrzyskie,1701 (979 -- 3038),1701,1827,652,979,1371,1582,1853,2155,3038,New confirmed cases by infection date,Likely increasing,0.22
Opolskie,1672 (924 -- 3220),1672,1809,726,924,1314,1535,1821,2130,3220,New confirmed cases by infection date,Likely increasing,0.26
Thuringia,1650 (735 -- 3774),1650,1886,1103,735,1204,1464,1839,2258,3774,New confirmed cases by infection date,Likely decreasing,0.91
Podlaskie,1397 (763 -- 2559),1397,1492,589,763,1068,1282,1519,1778,2559,New confirmed cases by infection date,Likely increasing,0.12
Lubuskie,1100 (531 -- 2299),1100,1224,599,531,829,986,1227,1475,2299,New confirmed cases by infection date,Likely decreasing,0.66
Baden-Wurttemberg,1.4 (1 -- 1.9),1.4,1.4,0.29,1,1.2,1.3,1.5,1.6,1.9,Effective reproduction no.,Increasing,0.037
Bavaria,1.4 (0.99 -- 2),1.4,1.4,0.3,0.99,1.2,1.4,1.5,1.6,2,Effective reproduction no.,Likely increasing,0.056
Berlin,1.4 (1 -- 2),1.4,1.4,0.3,1,1.3,1.3,1.5,1.6,2,Effective reproduction no.,Increasing,0.034
Hesse,1.4 (0.85 -- 1.8),1.4,1.4,0.26,0.85,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Likely increasing,0.1
