region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,66375 (32327 -- 123679),66375,70596,29604,32327,50772,59864,72658,85459,123679,New confirmed cases by infection date,Decreasing,0.99
North Rhine-Westphalia,17181 (6529 -- 29161),17181,17720,6919,6529,13351,15786,18733,21585,29161,New confirmed cases by infection date,Decreasing,1
Bavaria,10799 (2701 -- 34106),10799,14331,16632,2701,6757,9043,12942,16920,34106,New confirmed cases by infection date,Likely decreasing,0.92
Lower Saxony,7783 (1473 -- 33316),7783,12567,32849,1473,4420,6330,9354,13039,33316,New confirmed cases by infection date,Likely decreasing,0.87
Hesse,6595 (1916 -- 20447),6595,8512,8385,1916,4227,5497,7634,10126,20447,New confirmed cases by infection date,Likely decreasing,0.88
Baden-Wurttemberg,6220 (626 -- 37660),6220,14448,66009,626,3105,5019,7715,11607,37660,New confirmed cases by infection date,Likely decreasing,0.81
Schleswig-Holstein,3767 (1030 -- 8570),3767,4165,2484,1030,2415,3238,4331,5352,8570,New confirmed cases by infection date,Decreasing,0.95
Berlin,3616 (1649 -- 7215),3616,3955,2154,1649,2767,3283,3954,4657,7215,New confirmed cases by infection date,Likely decreasing,0.92
Rhineland-Palatinate,3013 (802 -- 8663),3013,3846,4276,802,1893,2527,3525,4674,8663,New confirmed cases by infection date,Likely decreasing,0.92
Hamburg,1865 (575 -- 5314),1865,2308,1754,575,1234,1597,2221,2898,5314,New confirmed cases by infection date,Likely decreasing,0.93
Saxony,1155 (236 -- 4249),1155,1685,4306,236,673,955,1404,1933,4249,New confirmed cases by infection date,Likely decreasing,0.93
Brandenburg,968 (169 -- 2990),968,1240,1485,169,570,804,1160,1522,2990,New confirmed cases by infection date,Likely decreasing,0.93
Bremen,915 (234 -- 2884),915,1200,1582,234,553,755,1085,1441,2884,New confirmed cases by infection date,Likely decreasing,0.87
Mecklenburg-Vorpommern,754 (232 -- 2707),754,1061,1912,232,479,648,887,1169,2707,New confirmed cases by infection date,Likely decreasing,0.9
Poland,662 (222 -- 2086),662,849,785,222,428,564,772,1006,2086,New confirmed cases by infection date,Likely decreasing,0.64
Saxony-Anhalt,590 (104 -- 1555),590,681,503,104,340,484,710,912,1555,New confirmed cases by infection date,Decreasing,0.98
Saarland,579 (162 -- 1815),579,742,685,162,385,505,672,882,1815,New confirmed cases by infection date,Likely decreasing,0.93
Thuringia,454 (72 -- 1915),454,677,878,72,245,363,552,779,1915,New confirmed cases by infection date,Likely decreasing,0.91
Mazowieckie,157 (50 -- 492),157,203,170,50,99,131,186,253,492,New confirmed cases by infection date,Likely decreasing,0.6
Śląskie,92 (24 -- 339),92,126,126,24,54,75,110,152,339,New confirmed cases by infection date,Likely decreasing,0.62
Świętokrzyskie,65 (20 -- 265),65,96,112,20,39,54,80,113,265,New confirmed cases by infection date,Likely increasing,0.21
Łódzkie,52 (14 -- 218),52,76,77,14,30,43,65,92,218,New confirmed cases by infection date,Stable,0.48
Pomorskie,47 (10 -- 196),47,70,82,10,26,38,59,85,196,New confirmed cases by infection date,Likely decreasing,0.61
Dolnośląskie,41 (11 -- 151),41,56,50,11,25,35,50,68,151,New confirmed cases by infection date,Likely decreasing,0.66
Małopolskie,35 (11 -- 120),35,51,91,11,22,29,43,56,120,New confirmed cases by infection date,Likely decreasing,0.81
Wielkopolskie,30 (5 -- 142),30,47,60,5,16,24,38,56,142,New confirmed cases by infection date,Likely decreasing,0.61
Lubelskie,28 (5 -- 123),28,42,54,5,15,22,35,50,123,New confirmed cases by infection date,Likely decreasing,0.78
Podkarpackie,18 (5 -- 54),18,22,18,5,12,16,21,28,54,New confirmed cases by infection date,Likely decreasing,0.91
Podlaskie,17 (4 -- 64),17,24,24,4,10,14,21,30,64,New confirmed cases by infection date,Likely decreasing,0.76
Kujawsko-Pomorskie,11 (2 -- 51),11,17,20,2,5,9,14,21,51,New confirmed cases by infection date,Likely decreasing,0.82
Zachodniopomorskie,10 (2 -- 45),10,15,15,2,5,8,12,18,45,New confirmed cases by infection date,Likely decreasing,0.82
Warmińsko-Mazurskie,9 (1 -- 32),9,12,13,1,4,7,11,15,32,New confirmed cases by infection date,Likely decreasing,0.85
Opolskie,7 (1 -- 35),7,11,18,1,3,5,9,13,35,New confirmed cases by infection date,Likely decreasing,0.84
Lubuskie,2 (0 -- 21),2,6,13,0,1,2,4,6,21,New confirmed cases by infection date,Likely decreasing,0.74
Świętokrzyskie,1.3 (0.77 -- 2.2),1.3,1.4,0.49,0.77,1,1.2,1.4,1.6,2.2,Effective reproduction no.,Likely increasing,0.21
Łódzkie,1 (0.54 -- 1.9),1,1.1,0.42,0.54,0.81,0.93,1.1,1.3,1.9,Effective reproduction no.,Stable,0.48
Mazowieckie,0.94 (0.55 -- 1.5),0.94,0.97,0.31,0.55,0.76,0.87,1,1.1,1.5,Effective reproduction no.,Likely decreasing,0.6
Śląskie,0.91 (0.48 -- 1.6),0.91,0.95,0.35,0.48,0.71,0.82,0.98,1.1,1.6,Effective reproduction no.,Likely decreasing,0.62
Berlin,0.9 (0.71 -- 1),0.9,0.89,0.1,0.71,0.86,0.89,0.92,0.94,1,Effective reproduction no.,Likely decreasing,0.92
Poland,0.9 (0.52 -- 1.5),0.9,0.94,0.31,0.52,0.72,0.83,0.97,1.1,1.5,Effective reproduction no.,Likely decreasing,0.64
Pomorskie,0.9 (0.43 -- 1.7),0.9,0.96,0.4,0.43,0.68,0.82,0.99,1.2,1.7,Effective reproduction no.,Likely decreasing,0.61
Dolnośląskie,0.89 (0.5 -- 1.5),0.89,0.93,0.31,0.5,0.73,0.83,0.96,1.1,1.5,Effective reproduction no.,Likely decreasing,0.66
Wielkopolskie,0.89 (0.39 -- 1.7),0.89,0.97,0.43,0.39,0.68,0.81,0.99,1.2,1.7,Effective reproduction no.,Likely decreasing,0.61
Bremen,0.88 (0.6 -- 1.1),0.88,0.87,0.17,0.6,0.79,0.85,0.9,0.94,1.1,Effective reproduction no.,Likely decreasing,0.87
Hesse,0.86 (0.62 -- 1.1),0.86,0.86,0.17,0.62,0.78,0.83,0.88,0.92,1.1,Effective reproduction no.,Likely decreasing,0.88
