region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,60734 (27840 -- 180910),60734,78865,65944,27840,42669,52482,70422,91310,180910,New confirmed cases by infection date,Increasing,0.014
Germany,40277 (11958 -- 152199),40277,57297,63351,11958,24733,33686,48679,68154,152199,New confirmed cases by infection date,Likely increasing,0.15
Lubelskie,16873 (5376 -- 67130),16873,24584,33658,5376,10665,14345,19941,26297,67130,New confirmed cases by infection date,Increasing,0.042
Mazowieckie,10930 (3620 -- 52058),10930,19605,54405,3620,6823,9075,13241,18778,52058,New confirmed cases by infection date,Likely increasing,0.051
Bavaria,8572 (2694 -- 53526),8572,17409,44984,2694,5252,7056,10750,16307,53526,New confirmed cases by infection date,Likely increasing,0.13
Podlaskie,7396 (1602 -- 43809),7396,16297,102895,1602,4067,6039,9434,13635,43809,New confirmed cases by infection date,Likely increasing,0.086
Saxony,5859 (1418 -- 30131),5859,9901,17339,1418,3189,4713,7272,10789,30131,New confirmed cases by infection date,Likely increasing,0.09
Baden-Wurttemberg,5842 (1512 -- 35526),5842,12060,35226,1512,3449,4746,7448,10556,35526,New confirmed cases by infection date,Likely increasing,0.22
North Rhine-Westphalia,5113 (1693 -- 22066),5113,8317,19775,1693,3204,4209,6162,8389,22066,New confirmed cases by infection date,Likely increasing,0.22
Łódzkie,4572 (917 -- 29778),4572,10149,26212,917,2495,3649,5912,8860,29778,New confirmed cases by infection date,Likely increasing,0.12
Thuringia,4561 (1149 -- 22145),4561,8582,25873,1149,2526,3670,5672,8070,22145,New confirmed cases by infection date,Likely increasing,0.074
Śląskie,4078 (928 -- 20128),4078,6937,12151,928,2397,3315,5046,7261,20128,New confirmed cases by infection date,Likely increasing,0.091
Świętokrzyskie,3176 (445 -- 35023),3176,18204,346418,445,1463,2345,4357,7484,35023,New confirmed cases by infection date,Likely increasing,0.12
Warmińsko-Mazurskie,2567 (497 -- 14764),2567,5499,25260,497,1455,2056,3195,4854,14764,New confirmed cases by infection date,Likely increasing,0.1
