region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,389266 (115105 -- 1658010),389266,576511,688757,115105,230780,321720,476588,658383,1658010,New confirmed cases by infection date,Likely increasing,0.26
North Rhine-Westphalia,101588 (32259 -- 356975),101588,138451,144676,32259,63968,85017,121223,167344,356975,New confirmed cases by infection date,Likely increasing,0.22
Lower Saxony,53358 (15820 -- 278964),53358,91300,177658,15820,30919,42093,66027,95738,278964,New confirmed cases by infection date,Likely increasing,0.3
Baden-Wurttemberg,47650 (13608 -- 235119),47650,79772,117727,13608,27095,38025,60022,87179,235119,New confirmed cases by infection date,Likely increasing,0.26
Bavaria,47392 (8634 -- 339926),47392,105498,240619,8634,21732,35832,62769,103658,339926,New confirmed cases by infection date,Likely increasing,0.35
Hesse,31075 (5903 -- 234811),31075,70847,174081,5903,15207,23647,40913,64291,234811,New confirmed cases by infection date,Likely increasing,0.33
Rhineland-Palatinate,17942 (3134 -- 136237),17942,39178,88674,3134,8873,13663,23417,37481,136237,New confirmed cases by infection date,Likely increasing,0.34
Schleswig-Holstein,14886 (4043 -- 70710),14886,24986,43790,4043,8921,12352,18424,26392,70710,New confirmed cases by infection date,Likely increasing,0.34
Saxony,10333 (1423 -- 94079),10333,31746,148144,1423,4598,7927,13725,23111,94079,New confirmed cases by infection date,Likely increasing,0.35
Hamburg,9582 (2365 -- 70289),9582,20613,43685,2365,5409,7379,12094,19341,70289,New confirmed cases by infection date,Likely increasing,0.29
Brandenburg,8541 (2440 -- 41786),8541,14670,23808,2440,5141,6891,10890,16561,41786,New confirmed cases by infection date,Likely increasing,0.23
Berlin,8205 (2825 -- 38075),8205,14054,24254,2825,5000,6732,10010,14848,38075,New confirmed cases by infection date,Likely increasing,0.35
Saarland,6736 (1343 -- 43287),6736,14252,39403,1343,3595,5179,8580,13847,43287,New confirmed cases by infection date,Likely increasing,0.21
Saxony-Anhalt,6038 (1152 -- 46339),6038,13172,33038,1152,3138,4683,7744,12577,46339,New confirmed cases by infection date,Likely increasing,0.27
Mecklenburg-Vorpommern,5771 (922 -- 44073),5771,13733,42458,922,2815,4374,7493,12556,44073,New confirmed cases by infection date,Likely increasing,0.31
Thuringia,4133 (1060 -- 22652),4133,8024,25983,1060,2318,3243,5172,7880,22652,New confirmed cases by infection date,Likely increasing,0.27
Bremen,2959 (865 -- 17242),2959,5838,15888,865,1772,2396,3671,5615,17242,New confirmed cases by infection date,Likely increasing,0.39
Poland,1417 (797 -- 2894),1417,1587,708,797,1094,1274,1590,1908,2894,New confirmed cases by infection date,Likely increasing,0.052
Mazowieckie,325 (179 -- 708),325,372,200,179,251,296,362,435,708,New confirmed cases by infection date,Likely increasing,0.056
Małopolskie,167 (77 -- 405),167,196,125,77,121,147,188,233,405,New confirmed cases by infection date,Likely increasing,0.056
Śląskie,145 (70 -- 337),145,167,93,70,108,129,161,199,337,New confirmed cases by infection date,Likely increasing,0.25
Dolnośląskie,120 (57 -- 325),120,147,98,57,87,107,138,173,325,New confirmed cases by infection date,Likely increasing,0.07
Łódzkie,96 (46 -- 242),96,116,80,46,69,84,110,140,242,New confirmed cases by infection date,Likely increasing,0.062
Wielkopolskie,87 (40 -- 222),87,104,66,40,63,76,98,124,222,New confirmed cases by infection date,Likely increasing,0.098
Kujawsko-Pomorskie,70 (32 -- 189),70,87,61,32,52,63,81,104,189,New confirmed cases by infection date,Likely increasing,0.072
Pomorskie,56 (30 -- 139),56,66,38,30,43,51,62,77,139,New confirmed cases by infection date,Likely increasing,0.36
Lubelskie,52 (23 -- 149),52,65,50,23,37,46,59,75,149,New confirmed cases by infection date,Likely increasing,0.25
Opolskie,40 (13 -- 124),40,51,43,13,25,33,47,63,124,New confirmed cases by infection date,Likely increasing,0.2
Świętokrzyskie,26 (12 -- 81),26,34,29,12,19,23,31,40,81,New confirmed cases by infection date,Stable,0.43
Podlaskie,25 (11 -- 60),25,29,16,11,19,23,28,35,60,New confirmed cases by infection date,Likely decreasing,0.6
Podkarpackie,23 (13 -- 56),23,27,17,13,18,21,26,32,56,New confirmed cases by infection date,Likely decreasing,0.69
Zachodniopomorskie,21 (9 -- 54),21,25,15,9,15,19,24,30,54,New confirmed cases by infection date,Stable,0.43
Warmińsko-Mazurskie,13 (6 -- 52),13,19,19,6,9,11,16,22,52,New confirmed cases by infection date,Stable,0.51
Lubuskie,8 (1 -- 31),8,11,11,1,4,7,11,15,31,New confirmed cases by infection date,Likely decreasing,0.71
Małopolskie,1.3 (0.99 -- 1.7),1.3,1.3,0.24,0.99,1.2,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.056
Brandenburg,1.2 (0.79 -- 1.8),1.2,1.2,0.31,0.79,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing,0.23
Dolnośląskie,1.2 (0.97 -- 1.7),1.2,1.3,0.23,0.97,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.07
Kujawsko-Pomorskie,1.2 (0.97 -- 1.6),1.2,1.3,0.23,0.97,1.1,1.2,1.3,1.4,1.6,Effective reproduction no.,Likely increasing,0.072
Mazowieckie,1.2 (0.99 -- 1.5),1.2,1.2,0.17,0.99,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.056
Mecklenburg-Vorpommern,1.2 (0.61 -- 2.1),1.2,1.2,0.51,0.61,0.94,1.1,1.3,1.5,2.1,Effective reproduction no.,Likely increasing,0.31
Opolskie,1.2 (0.82 -- 1.7),1.2,1.2,0.28,0.82,1,1.1,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.2
Poland,1.2 (1 -- 1.5),1.2,1.2,0.16,1,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.052
Saarland,1.2 (0.74 -- 2),1.2,1.3,0.42,0.74,1,1.1,1.3,1.5,2,Effective reproduction no.,Likely increasing,0.21
Saxony,1.2 (0.56 -- 2.1),1.2,1.2,0.51,0.56,0.89,1.1,1.2,1.4,2.1,Effective reproduction no.,Likely increasing,0.35
Saxony-Anhalt,1.2 (0.67 -- 2),1.2,1.2,0.43,0.67,0.98,1.1,1.3,1.5,2,Effective reproduction no.,Likely increasing,0.27
Thuringia,1.2 (0.75 -- 1.8),1.2,1.2,0.37,0.75,0.99,1.1,1.2,1.4,1.8,Effective reproduction no.,Likely increasing,0.27
Wielkopolskie,1.2 (0.95 -- 1.7),1.2,1.2,0.23,0.95,1.1,1.2,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.098
Łódzkie,1.2 (0.98 -- 1.7),1.2,1.3,0.24,0.98,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.062
Baden-Wurttemberg,1.1 (0.82 -- 1.7),1.1,1.2,0.3,0.82,0.99,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.26
Bavaria,1.1 (0.63 -- 1.9),1.1,1.2,0.41,0.63,0.93,1,1.2,1.4,1.9,Effective reproduction no.,Likely increasing,0.35
Berlin,1.1 (0.86 -- 1.6),1.1,1.1,0.26,0.86,0.96,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.35
Germany,1.1 (0.78 -- 1.6),1.1,1.2,0.27,0.78,0.99,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.26
Hamburg,1.1 (0.77 -- 1.8),1.1,1.2,0.37,0.77,0.98,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing,0.29
Hesse,1.1 (0.63 -- 1.9),1.1,1.2,0.42,0.63,0.93,1,1.2,1.3,1.9,Effective reproduction no.,Likely increasing,0.33
Lower Saxony,1.1 (0.78 -- 1.7),1.1,1.1,0.29,0.78,0.98,1,1.1,1.3,1.7,Effective reproduction no.,Likely increasing,0.3
Lubelskie,1.1 (0.88 -- 1.5),1.1,1.1,0.23,0.88,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.25
North Rhine-Westphalia,1.1 (0.81 -- 1.6),1.1,1.2,0.24,0.81,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.22
Rhineland-Palatinate,1.1 (0.57 -- 1.9),1.1,1.2,0.43,0.57,0.92,1.1,1.2,1.4,1.9,Effective reproduction no.,Likely increasing,0.34
Schleswig-Holstein,1.1 (0.73 -- 1.6),1.1,1.1,0.3,0.73,0.95,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.34
Śląskie,1.1 (0.88 -- 1.4),1.1,1.1,0.18,0.88,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.25
Bremen,1 (0.76 -- 1.6),1,1.1,0.28,0.76,0.95,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.39
Pomorskie,1 (0.87 -- 1.4),1,1.1,0.17,0.87,0.97,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing,0.36
Warmińsko-Mazurskie,1 (0.86 -- 1.5),1,1.1,0.23,0.86,0.92,0.96,1,1.1,1.5,Effective reproduction no.,Stable,0.51
Zachodniopomorskie,1 (0.83 -- 1.3),1,1,0.15,0.83,0.94,0.99,1.1,1.1,1.3,Effective reproduction no.,Stable,0.43
Świętokrzyskie,1 (0.89 -- 1.4),1,1.1,0.19,0.89,0.94,0.99,1.1,1.1,1.4,Effective reproduction no.,Stable,0.43
Podlaskie,0.97 (0.76 -- 1.2),0.97,0.99,0.15,0.76,0.9,0.94,1,1.1,1.2,Effective reproduction no.,Likely decreasing,0.6
Podkarpackie,0.94 (0.82 -- 1.2),0.94,0.97,0.13,0.82,0.89,0.92,0.96,1,1.2,Effective reproduction no.,Likely decreasing,0.69
Lubuskie,0.86 (0.41 -- 1.3),0.86,0.85,0.27,0.41,0.67,0.79,0.93,1,1.3,Effective reproduction no.,Likely decreasing,0.71
