Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,47650 (13608 -- 235119),Likely increasing,1.1 (0.82 -- 1.7),0.035 (-0.051 -- 0.18),20 (3.8 -- -14)
Bavaria,47392 (8634 -- 339926),Likely increasing,1.1 (0.63 -- 1.9),0.033 (-0.11 -- 0.22),21 (3.2 -- -6.5)
Berlin,8205 (2825 -- 38075),Likely increasing,1.1 (0.86 -- 1.6),0.021 (-0.04 -- 0.16),34 (4.4 -- -17)
Brandenburg,8541 (2440 -- 41786),Likely increasing,1.2 (0.79 -- 1.8),0.041 (-0.059 -- 0.19),17 (3.6 -- -12)
Bremen,2959 (865 -- 17242),Likely increasing,1 (0.76 -- 1.6),0.012 (-0.07 -- 0.15),58 (4.6 -- -9.9)
Dolnośląskie,120 (57 -- 325),Likely increasing,1.2 (0.97 -- 1.7),0.058 (-0.0082 -- 0.17),12 (4 -- -85)
Germany,389266 (115105 -- 1658010),Likely increasing,1.1 (0.78 -- 1.6),0.037 (-0.062 -- 0.16),19 (4.3 -- -11)
Hamburg,9582 (2365 -- 70289),Likely increasing,1.1 (0.77 -- 1.8),0.03 (-0.067 -- 0.2),23 (3.5 -- -10)
Hesse,31075 (5903 -- 234811),Likely increasing,1.1 (0.63 -- 1.9),0.029 (-0.11 -- 0.23),24 (3.1 -- -6.4)
Kujawsko-Pomorskie,70 (32 -- 189),Likely increasing,1.2 (0.97 -- 1.6),0.061 (-0.0088 -- 0.16),11 (4.2 -- -79)
Lower Saxony,53358 (15820 -- 278964),Likely increasing,1.1 (0.78 -- 1.7),0.026 (-0.063 -- 0.17),26 (4.2 -- -11)
Lubelskie,52 (23 -- 149),Likely increasing,1.1 (0.88 -- 1.5),0.029 (-0.033 -- 0.14),24 (5 -- -21)
Lubuskie,8 (1 -- 31),Likely decreasing,0.86 (0.41 -- 1.3),-0.039 (-0.18 -- 0.077),-18 (9 -- -3.9)
Mazowieckie,325 (179 -- 708),Likely increasing,1.2 (0.99 -- 1.5),0.048 (-0.0019 -- 0.14),14 (5.1 -- -360)
Małopolskie,167 (77 -- 405),Likely increasing,1.3 (0.99 -- 1.7),0.071 (-0.0027 -- 0.18),9.7 (3.8 -- -260)
Mecklenburg-Vorpommern,5771 (922 -- 44073),Likely increasing,1.2 (0.61 -- 2.1),0.048 (-0.12 -- 0.26),15 (2.6 -- -6)
North Rhine-Westphalia,101588 (32259 -- 356975),Likely increasing,1.1 (0.81 -- 1.6),0.034 (-0.053 -- 0.15),20 (4.7 -- -13)
Opolskie,40 (13 -- 124),Likely increasing,1.2 (0.82 -- 1.7),0.052 (-0.051 -- 0.19),13 (3.7 -- -14)
Podkarpackie,23 (13 -- 56),Likely decreasing,0.94 (0.82 -- 1.2),-0.017 (-0.051 -- 0.056),-40 (12 -- -14)
Podlaskie,25 (11 -- 60),Likely decreasing,0.97 (0.76 -- 1.2),-0.0088 (-0.068 -- 0.066),-79 (11 -- -10)
Poland,1417 (797 -- 2894),Likely increasing,1.2 (1 -- 1.5),0.048 (-5e-04 -- 0.13),14 (5.3 -- -1400)
Pomorskie,56 (30 -- 139),Likely increasing,1 (0.87 -- 1.4),0.01 (-0.038 -- 0.1),67 (6.8 -- -18)
Rhineland-Palatinate,17942 (3134 -- 136237),Likely increasing,1.1 (0.57 -- 1.9),0.034 (-0.13 -- 0.23),20 (3 -- -5.4)
Saarland,6736 (1343 -- 43287),Likely increasing,1.2 (0.74 -- 2),0.058 (-0.074 -- 0.23),12 (3 -- -9.3)
Saxony,10333 (1423 -- 94079),Likely increasing,1.2 (0.56 -- 2.1),0.04 (-0.13 -- 0.26),17 (2.6 -- -5.2)
Saxony-Anhalt,6038 (1152 -- 46339),Likely increasing,1.2 (0.67 -- 2),0.048 (-0.095 -- 0.25),14 (2.8 -- -7.3)
Schleswig-Holstein,14886 (4043 -- 70710),Likely increasing,1.1 (0.73 -- 1.6),0.022 (-0.077 -- 0.15),31 (4.6 -- -9)
Thuringia,4133 (1060 -- 22652),Likely increasing,1.2 (0.75 -- 1.8),0.044 (-0.072 -- 0.21),16 (3.3 -- -9.6)
Warmińsko-Mazurskie,13 (6 -- 52),Stable,1 (0.86 -- 1.5),-0.00076 (-0.04 -- 0.14),-910 (5.1 -- -17)
Wielkopolskie,87 (40 -- 222),Likely increasing,1.2 (0.95 -- 1.7),0.052 (-0.015 -- 0.17),13 (4.1 -- -46)
Zachodniopomorskie,21 (9 -- 54),Stable,1 (0.83 -- 1.3),0.0051 (-0.05 -- 0.082),140 (8.5 -- -14)
Łódzkie,96 (46 -- 242),Likely increasing,1.2 (0.98 -- 1.7),0.059 (-0.0042 -- 0.18),12 (3.9 -- -170)
Śląskie,145 (70 -- 337),Likely increasing,1.1 (0.88 -- 1.4),0.025 (-0.034 -- 0.11),27 (6.1 -- -20)
Świętokrzyskie,26 (12 -- 81),Stable,1 (0.89 -- 1.4),0.0061 (-0.032 -- 0.12),110 (6 -- -22)
