region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Wielkopolskie,164409 (1595 -- 4460150),164409,882972,1800500,1595,31753,92421,325054,874843,4460150,New confirmed cases by infection date,Increasing,0.035
Germany,17275 (6709 -- 39513),17275,19623,12794,6709,12139,15263,19487,23583,39513,New confirmed cases by infection date,Likely decreasing,0.76
North Rhine-Westphalia,4839 (2132 -- 15063),4839,6522,7586,2132,3530,4318,5391,6853,15063,New confirmed cases by infection date,Likely decreasing,0.69
Bavaria,3400 (1137 -- 8740),3400,4049,3123,1137,2274,2990,3959,5009,8740,New confirmed cases by infection date,Likely decreasing,0.8
Lower Saxony,3029 (798 -- 13672),3029,5299,11953,798,1916,2575,3597,5098,13672,New confirmed cases by infection date,Stable,0.5
Saxony,1968 (289 -- 8189),1968,3257,8916,289,1027,1585,2527,3647,8189,New confirmed cases by infection date,Likely decreasing,0.61
Baden-Wurttemberg,1615 (263 -- 6711),1615,2419,3033,263,913,1333,1995,2796,6711,New confirmed cases by infection date,Likely decreasing,0.79
Thuringia,1226 (228 -- 4302),1226,1651,1928,228,728,1029,1481,1933,4302,New confirmed cases by infection date,Likely decreasing,0.61
Poland,1205 (427 -- 9397),1205,2706,5521,427,757,989,1451,2224,9397,New confirmed cases by infection date,Likely decreasing,0.75
Rhineland-Palatinate,1121 (341 -- 3122),1121,1401,1600,341,735,966,1292,1619,3122,New confirmed cases by infection date,Likely decreasing,0.67
Hesse,930 (297 -- 2831),930,1179,1086,297,625,795,1076,1353,2831,New confirmed cases by infection date,Likely decreasing,0.69
Saxony-Anhalt,851 (186 -- 2780),851,1090,965,186,484,693,1050,1369,2780,New confirmed cases by infection date,Likely decreasing,0.72
Berlin,775 (242 -- 6287),775,2420,13237,242,482,638,950,1430,6287,New confirmed cases by infection date,Stable,0.43
Schleswig-Holstein,614 (155 -- 1794),614,767,697,155,397,530,711,922,1794,New confirmed cases by infection date,Likely decreasing,0.64
Brandenburg,572 (151 -- 2218),572,917,3376,151,384,491,660,877,2218,New confirmed cases by infection date,Likely decreasing,0.68
Saarland,536 (103 -- 2730),536,946,2180,103,300,443,651,924,2730,New confirmed cases by infection date,Likely decreasing,0.62
Bremen,254 (62 -- 1266),254,487,1257,62,150,209,313,444,1266,New confirmed cases by infection date,Likely increasing,0.39
Mecklenburg-Vorpommern,212 (24 -- 1025),212,361,900,24,102,159,271,422,1025,New confirmed cases by infection date,Likely decreasing,0.87
Świętokrzyskie,182 (22 -- 7271),182,2213,11687,22,68,122,314,780,7271,New confirmed cases by infection date,Stable,0.5
Hamburg,175 (2 -- 2832),175,1614,18889,2,35,103,281,552,2832,New confirmed cases by infection date,Likely decreasing,0.72
Dolnośląskie,174 (45 -- 3589),174,1122,7472,45,94,135,249,489,3589,New confirmed cases by infection date,Stable,0.58
Pomorskie,88 (0 -- 971),88,656,8317,0,21,59,125,215,971,New confirmed cases by infection date,Likely decreasing,0.86
Mazowieckie,81 (6 -- 288),81,111,145,6,33,61,103,144,288,New confirmed cases by infection date,Decreasing,0.95
Śląskie,69 (8 -- 294),69,118,343,8,34,55,84,121,294,New confirmed cases by infection date,Likely decreasing,0.92
Łódzkie,58 (6 -- 302),58,116,382,6,28,45,74,109,302,New confirmed cases by infection date,Likely decreasing,0.9
Zachodniopomorskie,39 (1 -- 223),39,229,6700,1,14,27,53,88,223,New confirmed cases by infection date,Likely decreasing,0.94
Małopolskie,34 (2 -- 181),34,61,130,2,14,25,42,65,181,New confirmed cases by infection date,Likely decreasing,0.93
Lubelskie,31 (0 -- 143),31,52,102,0,11,22,43,64,143,New confirmed cases by infection date,Likely decreasing,0.94
Podlaskie,27 (1 -- 740),27,822,12904,1,11,21,37,62,740,New confirmed cases by infection date,Likely decreasing,0.78
Podkarpackie,25 (2 -- 344),25,168,1295,2,12,19,32,53,344,New confirmed cases by infection date,Likely decreasing,0.82
Opolskie,12 (0 -- 213),12,114,1164,0,5,9,16,28,213,New confirmed cases by infection date,Likely decreasing,0.82
Warmińsko-Mazurskie,6 (0 -- 75),6,22,80,0,1,4,9,19,75,New confirmed cases by infection date,Likely decreasing,0.92
Lubuskie,5 (0 -- 104),5,315,8389,0,1,3,8,17,104,New confirmed cases by infection date,Likely decreasing,0.88
Wielkopolskie,4.2 (1.2 -- 9.5),4.2,4.6,2.5,1.2,2.6,3.5,4.9,6.3,9.5,Effective reproduction no.,Increasing,0.035
Berlin,1 (0.82 -- 1.6),1,1.1,0.31,0.82,0.96,0.99,1,1.1,1.6,Effective reproduction no.,Stable,0.43
Bremen,1 (0.8 -- 1.4),1,1.1,0.22,0.8,0.97,1,1,1.1,1.4,Effective reproduction no.,Likely increasing,0.39
Kujawsko-Pomorskie,1 (0 -- 100),1,187,2660,0,0,0,3,8,100,New confirmed cases by infection date,Likely decreasing,0.89
Lower Saxony,1 (0.76 -- 1.4),1,1,0.24,0.76,0.95,0.98,1,1.1,1.4,Effective reproduction no.,Stable,0.5
Świętokrzyskie,1 (0.6 -- 2.3),1,1.2,0.58,0.6,0.85,0.93,1.1,1.4,2.3,Effective reproduction no.,Stable,0.5
North Rhine-Westphalia,0.98 (0.83 -- 1.2),0.98,1,0.16,0.83,0.94,0.97,0.99,1,1.2,Effective reproduction no.,Likely decreasing,0.69
Rhineland-Palatinate,0.98 (0.76 -- 1.2),0.98,0.97,0.15,0.76,0.91,0.96,0.99,1,1.2,Effective reproduction no.,Likely decreasing,0.67
Schleswig-Holstein,0.98 (0.73 -- 1.2),0.98,0.97,0.15,0.73,0.91,0.96,0.99,1,1.2,Effective reproduction no.,Likely decreasing,0.64
Thuringia,0.98 (0.66 -- 1.2),0.98,0.97,0.18,0.66,0.91,0.96,1,1,1.2,Effective reproduction no.,Likely decreasing,0.61
Hesse,0.97 (0.74 -- 1.2),0.97,0.97,0.14,0.74,0.91,0.95,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.69
Saarland,0.97 (0.69 -- 1.3),0.97,0.98,0.22,0.69,0.88,0.94,0.99,1,1.3,Effective reproduction no.,Likely decreasing,0.62
Brandenburg,0.96 (0.75 -- 1.3),0.96,0.98,0.19,0.75,0.92,0.95,0.98,1,1.3,Effective reproduction no.,Likely decreasing,0.68
Dolnośląskie,0.96 (0.74 -- 1.9),0.96,1.1,0.41,0.74,0.86,0.91,1,1.2,1.9,Effective reproduction no.,Stable,0.58
Germany,0.96 (0.78 -- 1.1),0.96,0.96,0.11,0.78,0.9,0.94,0.98,1,1.1,Effective reproduction no.,Likely decreasing,0.76
Saxony,0.96 (0.6 -- 1.3),0.96,0.95,0.24,0.6,0.84,0.91,1,1,1.3,Effective reproduction no.,Likely decreasing,0.61
Bavaria,0.94 (0.75 -- 1.1),0.94,0.94,0.12,0.75,0.88,0.92,0.96,0.99,1.1,Effective reproduction no.,Likely decreasing,0.8
Saxony-Anhalt,0.94 (0.67 -- 1.1),0.94,0.93,0.16,0.67,0.84,0.91,0.97,1,1.1,Effective reproduction no.,Likely decreasing,0.72
Baden-Wurttemberg,0.92 (0.59 -- 1.2),0.92,0.91,0.2,0.59,0.82,0.88,0.94,0.98,1.2,Effective reproduction no.,Likely decreasing,0.79
Podlaskie,0.85 (0.44 -- 1.7),0.85,0.94,0.53,0.44,0.75,0.82,0.87,0.96,1.7,Effective reproduction no.,Likely decreasing,0.78
Poland,0.85 (0.67 -- 1.5),0.85,0.93,0.27,0.67,0.79,0.83,0.89,0.99,1.5,Effective reproduction no.,Likely decreasing,0.75
Mecklenburg-Vorpommern,0.83 (0.49 -- 1.1),0.83,0.82,0.21,0.49,0.7,0.78,0.87,0.93,1.1,Effective reproduction no.,Likely decreasing,0.87
Opolskie,0.81 (0.45 -- 1.4),0.81,0.86,0.35,0.45,0.72,0.78,0.84,0.93,1.4,Effective reproduction no.,Likely decreasing,0.82
Pomorskie,0.81 (0.18 -- 1.4),0.81,0.79,0.46,0.18,0.59,0.74,0.85,0.9,1.4,Effective reproduction no.,Likely decreasing,0.86
Podkarpackie,0.8 (0.51 -- 1.4),0.8,0.87,0.35,0.51,0.71,0.77,0.83,0.91,1.4,Effective reproduction no.,Likely decreasing,0.82
Śląskie,0.8 (0.52 -- 1.1),0.8,0.79,0.19,0.52,0.7,0.77,0.82,0.86,1.1,Effective reproduction no.,Likely decreasing,0.92
Mazowieckie,0.79 (0.41 -- 1),0.79,0.76,0.2,0.41,0.67,0.75,0.82,0.86,1,Effective reproduction no.,Decreasing,0.95
Małopolskie,0.79 (0.41 -- 1.1),0.79,0.77,0.21,0.41,0.67,0.75,0.81,0.85,1.1,Effective reproduction no.,Likely decreasing,0.93
Łódzkie,0.79 (0.5 -- 1.1),0.79,0.8,0.22,0.5,0.7,0.76,0.82,0.86,1.1,Effective reproduction no.,Likely decreasing,0.9
Hamburg,0.78 (0.19 -- 1.7),0.78,0.84,0.57,0.19,0.51,0.67,0.88,1,1.7,Effective reproduction no.,Likely decreasing,0.72
Lubelskie,0.76 (0.32 -- 1),0.76,0.73,0.23,0.32,0.62,0.72,0.8,0.84,1,Effective reproduction no.,Likely decreasing,0.94
Zachodniopomorskie,0.76 (0.35 -- 1),0.76,0.74,0.29,0.35,0.63,0.71,0.8,0.86,1,Effective reproduction no.,Likely decreasing,0.94
Warmińsko-Mazurskie,0.68 (0.26 -- 1.1),0.68,0.68,0.26,0.26,0.53,0.63,0.73,0.81,1.1,Effective reproduction no.,Likely decreasing,0.92
Lubuskie,0.65 (0.24 -- 1.3),0.65,0.7,0.46,0.24,0.48,0.59,0.71,0.82,1.3,Effective reproduction no.,Likely decreasing,0.88
Kujawsko-Pomorskie,0.52 (0.11 -- 1.4),0.52,0.61,0.52,0.11,0.34,0.45,0.6,0.73,1.4,Effective reproduction no.,Likely decreasing,0.89
