region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,118952 (35401 -- 422104),118952,161945,154703,35401,75213,101146,143537,198503,422104,New confirmed cases by infection date,Likely increasing,0.36
Germany,76171 (32430 -- 166277),76171,84850,46570,32430,56979,68755,85205,101488,166277,New confirmed cases by infection date,Likely increasing,0.18
Śląskie,22945 (7487 -- 80420),22945,31655,42269,7487,14782,19205,26847,34962,80420,New confirmed cases by infection date,Likely increasing,0.084
Bavaria,20075 (5620 -- 100933),20075,35037,82368,5620,12148,16794,24507,34045,100933,New confirmed cases by infection date,Likely increasing,0.38
Saxony,19956 (4572 -- 63605),19956,27177,51721,4572,11568,16280,23878,31737,63605,New confirmed cases by infection date,Likely increasing,0.19
Thuringia,14679 (4366 -- 54149),14679,22285,41480,4366,9154,12141,17794,23996,54149,New confirmed cases by infection date,Likely increasing,0.16
Małopolskie,14618 (3375 -- 44433),14618,18147,17510,3375,8350,11950,17058,22595,44433,New confirmed cases by infection date,Likely increasing,0.2
Wielkopolskie,12992 (4403 -- 34496),12992,15496,11393,4403,8857,11120,14890,18542,34496,New confirmed cases by infection date,Likely increasing,0.1
Baden-Wurttemberg,10804 (4318 -- 24764),10804,12370,8518,4318,7925,9604,12115,14781,24764,New confirmed cases by infection date,Likely increasing,0.14
Mazowieckie,10345 (2568 -- 49052),10345,16965,27312,2568,6081,8471,12783,18105,49052,New confirmed cases by infection date,Stable,0.55
Podkarpackie,8842 (1142 -- 46080),8842,21277,97453,1142,4289,6823,11000,16077,46080,New confirmed cases by infection date,Likely increasing,0.36
Warmińsko-Mazurskie,8245 (2286 -- 36592),8245,13030,22631,2286,5245,6935,9936,13713,36592,New confirmed cases by infection date,Likely increasing,0.12
Pomorskie,8022 (886 -- 64155),8022,36599,481134,886,3702,6064,10391,15989,64155,New confirmed cases by infection date,Likely increasing,0.3
North Rhine-Westphalia,7900 (3598 -- 15766),7900,8646,4431,3598,5967,7123,8630,10236,15766,New confirmed cases by infection date,Likely increasing,0.22
Świętokrzyskie,7355 (1835 -- 29962),7355,10974,20213,1835,4395,6171,8728,12205,29962,New confirmed cases by infection date,Likely increasing,0.14
Łódzkie,6931 (1091 -- 27782),6931,10066,11901,1091,3652,5419,8610,12236,27782,New confirmed cases by infection date,Likely increasing,0.37
