region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,15940 (6949 -- 39948),15940,18675,13225,6949,11523,14208,17780,21961,39948,New confirmed cases by infection date,Increasing,0.043
Germany,13673 (5363 -- 51418),13673,19266,19646,5363,9194,11659,15985,21644,51418,New confirmed cases by infection date,Likely increasing,0.27
Lubelskie,4932 (731 -- 24134),4932,8166,14397,731,2777,4056,6044,8597,24134,New confirmed cases by infection date,Likely increasing,0.16
Podlaskie,3691 (749 -- 25466),3691,8799,29666,749,2016,2892,4637,7186,25466,New confirmed cases by infection date,Likely increasing,0.066
North Rhine-Westphalia,3322 (911 -- 15135),3322,5562,12598,911,1968,2701,4096,5862,15135,New confirmed cases by infection date,Stable,0.41
Mazowieckie,2279 (587 -- 11581),2279,5126,26533,587,1361,1885,2742,3932,11581,New confirmed cases by infection date,Likely increasing,0.1
Brandenburg,1948 (420 -- 29542),1948,26598,399521,420,1049,1539,2606,4436,29542,New confirmed cases by infection date,Likely increasing,0.08
Lubuskie,1878 (75 -- 168057),1878,71408,517328,75,399,1024,3753,11146,168057,New confirmed cases by infection date,Likely increasing,0.087
Bavaria,1567 (347 -- 5682),1567,2160,2589,347,887,1262,1954,2595,5682,New confirmed cases by infection date,Likely decreasing,0.63
Baden-Wurttemberg,1541 (235 -- 9497),1541,3238,11013,235,744,1182,1987,2920,9497,New confirmed cases by infection date,Stable,0.48
Lower Saxony,1141 (207 -- 5529),1141,1970,4279,207,636,916,1400,2017,5529,New confirmed cases by infection date,Likely increasing,0.37
Thuringia,1111 (143 -- 9920),1111,4661,51790,143,568,878,1491,2382,9920,New confirmed cases by infection date,Likely increasing,0.2
Śląskie,1068 (119 -- 6081),1068,3451,43494,119,566,840,1378,2088,6081,New confirmed cases by infection date,Likely increasing,0.22
Saxony,1055 (341 -- 6868),1055,2798,20229,341,645,874,1278,1875,6868,New confirmed cases by infection date,Likely increasing,0.13
Podkarpackie,969 (92 -- 5078),969,8644,215333,92,485,763,1211,1793,5078,New confirmed cases by infection date,Likely increasing,0.26
Warmińsko-Mazurskie,939 (155 -- 8534),939,2540,7607,155,431,666,1251,2183,8534,New confirmed cases by infection date,Likely increasing,0.13
Wielkopolskie,918 (172 -- 4089),918,1625,5359,172,525,741,1105,1563,4089,New confirmed cases by infection date,Likely increasing,0.15
Hamburg,881 (66 -- 175586),881,59163,425914,66,315,593,1539,5285,175586,New confirmed cases by infection date,Likely increasing,0.33
Łódzkie,825 (85 -- 6276),825,2000,5376,85,390,621,1077,1779,6276,New confirmed cases by infection date,Likely increasing,0.29
Małopolskie,713 (92 -- 4570),713,3464,58134,92,365,550,883,1371,4570,New confirmed cases by infection date,Likely increasing,0.3
Berlin,662 (135 -- 3401),662,1264,3341,135,395,541,825,1157,3401,New confirmed cases by infection date,Likely increasing,0.26
Hesse,609 (106 -- 3381),609,1726,12883,106,300,465,759,1139,3381,New confirmed cases by infection date,Stable,0.51
Zachodniopomorskie,598 (111 -- 5072),598,2552,19977,111,310,454,775,1216,5072,New confirmed cases by infection date,Likely increasing,0.16
Rhineland-Palatinate,550 (76 -- 2018),550,805,1334,76,280,433,691,956,2018,New confirmed cases by infection date,Stable,0.49
Dolnośląskie,500 (32 -- 3543),500,1152,4555,32,235,378,644,1017,3543,New confirmed cases by infection date,Likely increasing,0.26
Mecklenburg-Vorpommern,406 (63 -- 3600),406,1084,3414,63,215,322,540,886,3600,New confirmed cases by infection date,Likely increasing,0.22
Świętokrzyskie,395 (50 -- 8509),395,7454,92008,50,171,291,554,1046,8509,New confirmed cases by infection date,Likely increasing,0.22
Schleswig-Holstein,353 (40 -- 4527),353,2148,23764,40,150,268,491,798,4527,New confirmed cases by infection date,Stable,0.4
Opolskie,308 (4 -- 3637),308,1518,12599,4,70,196,439,822,3637,New confirmed cases by infection date,Stable,0.44
Saxony-Anhalt,299 (24 -- 3079),299,2247,26142,24,138,223,401,644,3079,New confirmed cases by infection date,Stable,0.49
Bremen,236 (25 -- 1713),236,541,1381,25,121,184,305,474,1713,New confirmed cases by infection date,Likely increasing,0.29
Kujawsko-Pomorskie,195 (9 -- 1724),195,707,7355,9,51,121,293,549,1724,New confirmed cases by infection date,Stable,0.55
Saarland,146 (7 -- 2528),146,1134,9185,7,49,98,208,376,2528,New confirmed cases by infection date,Stable,0.44
Pomorskie,17 (0 -- 562),17,414,8521,0,2,8,36,94,562,New confirmed cases by infection date,Likely decreasing,0.75
Lubuskie,1.7 (0.88 -- 4.5),1.7,2.1,1.4,0.88,1.2,1.5,2,2.5,4.5,Effective reproduction no.,Likely increasing,0.087
Podlaskie,1.3 (0.95 -- 2),1.3,1.4,0.37,0.95,1.2,1.3,1.4,1.5,2,Effective reproduction no.,Likely increasing,0.066
Brandenburg,1.2 (0.94 -- 2.3),1.2,1.4,0.58,0.94,1.1,1.2,1.3,1.4,2.3,Effective reproduction no.,Likely increasing,0.08
Lubelskie,1.2 (0.79 -- 1.5),1.2,1.2,0.23,0.79,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.16
Mazowieckie,1.2 (0.9 -- 1.6),1.2,1.2,0.31,0.9,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.1
Poland,1.2 (1 -- 1.4),1.2,1.2,0.11,1,1.1,1.2,1.2,1.2,1.4,Effective reproduction no.,Increasing,0.043
Thuringia,1.2 (0.7 -- 1.9),1.2,1.2,0.44,0.7,1,1.1,1.2,1.3,1.9,Effective reproduction no.,Likely increasing,0.2
Warmińsko-Mazurskie,1.2 (0.8 -- 1.9),1.2,1.3,0.36,0.8,1.1,1.2,1.3,1.4,1.9,Effective reproduction no.,Likely increasing,0.13
Wielkopolskie,1.2 (0.81 -- 1.6),1.2,1.2,0.26,0.81,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.15
Śląskie,1.2 (0.66 -- 1.6),1.2,1.2,0.35,0.66,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.22
Berlin,1.1 (0.77 -- 1.4),1.1,1.1,0.25,0.77,1,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing,0.26
Bremen,1.1 (0.65 -- 1.6),1.1,1.1,0.29,0.65,0.98,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.29
Dolnośląskie,1.1 (0.57 -- 1.5),1.1,1.1,0.32,0.57,0.99,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.26
Germany,1.1 (0.86 -- 1.6),1.1,1.1,0.23,0.86,0.99,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.27
Hamburg,1.1 (0.65 -- 4.6),1.1,1.7,1.3,0.65,0.94,1,1.3,1.8,4.6,Effective reproduction no.,Likely increasing,0.33
Małopolskie,1.1 (0.65 -- 1.6),1.1,1.1,0.4,0.65,0.97,1.1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.3
Mecklenburg-Vorpommern,1.1 (0.71 -- 1.7),1.1,1.2,0.32,0.71,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.22
Opolskie,1.1 (0.34 -- 1.7),1.1,1.1,0.5,0.34,0.77,0.97,1.1,1.2,1.7,Effective reproduction no.,Stable,0.44
Podkarpackie,1.1 (0.65 -- 1.5),1.1,1.1,0.29,0.65,0.99,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.26
Saxony,1.1 (0.92 -- 1.6),1.1,1.2,0.29,0.92,1,1.1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.13
Zachodniopomorskie,1.1 (0.82 -- 1.8),1.1,1.2,0.41,0.82,1.1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing,0.16
Łódzkie,1.1 (0.58 -- 1.6),1.1,1.1,0.35,0.58,0.97,1.1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.29
Świętokrzyskie,1.1 (0.75 -- 2.2),1.1,1.3,0.6,0.75,1,1.1,1.2,1.3,2.2,Effective reproduction no.,Likely increasing,0.22
Baden-Wurttemberg,1 (0.63 -- 1.5),1,1,0.33,0.63,0.87,0.96,1.1,1.1,1.5,Effective reproduction no.,Stable,0.48
Hesse,1 (0.67 -- 1.6),1,1,0.32,0.67,0.88,0.96,1,1.1,1.6,Effective reproduction no.,Stable,0.51
Lower Saxony,1 (0.74 -- 1.4),1,1.1,0.23,0.74,0.95,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing,0.37
North Rhine-Westphalia,1 (0.79 -- 1.5),1,1.1,0.25,0.79,0.94,1,1.1,1.2,1.5,Effective reproduction no.,Stable,0.41
Rhineland-Palatinate,1 (0.63 -- 1.3),1,0.98,0.21,0.63,0.87,0.96,1,1.1,1.3,Effective reproduction no.,Stable,0.49
Saarland,1 (0.51 -- 1.9),1,1.1,0.55,0.51,0.85,0.98,1.1,1.2,1.9,Effective reproduction no.,Stable,0.44
Saxony-Anhalt,1 (0.58 -- 1.7),1,1,0.43,0.58,0.87,0.96,1,1.1,1.7,Effective reproduction no.,Stable,0.49
Schleswig-Holstein,1 (0.61 -- 1.8),1,1.1,0.44,0.61,0.91,1,1.1,1.2,1.8,Effective reproduction no.,Stable,0.4
Kujawsko-Pomorskie,0.97 (0.45 -- 1.4),0.97,0.97,0.34,0.45,0.79,0.92,1,1.1,1.4,Effective reproduction no.,Stable,0.55
Bavaria,0.95 (0.65 -- 1.2),0.95,0.95,0.2,0.65,0.84,0.91,0.99,1.1,1.2,Effective reproduction no.,Likely decreasing,0.63
Pomorskie,0.76 (0.14 -- 1.3),0.76,0.76,0.45,0.14,0.46,0.64,0.87,1,1.3,Effective reproduction no.,Likely decreasing,0.75
