region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,133067 (39930 -- 355623),133067,159009,146675,39930,83128,113859,155209,197452,355623,New confirmed cases by infection date,Likely increasing,0.21
Germany,72252 (23509 -- 191828),72252,87767,67373,23509,49471,63559,83323,107755,191828,New confirmed cases by infection date,Likely increasing,0.29
Saxony,20566 (4903 -- 78564),20566,31852,76376,4903,13068,17700,24783,33880,78564,New confirmed cases by infection date,Likely increasing,0.15
Śląskie,20322 (7517 -- 69304),20322,27745,28068,7517,13760,17459,23415,31287,69304,New confirmed cases by infection date,Increasing,0.047
Bavaria,16508 (3473 -- 76599),16508,26529,45276,3473,8969,13170,20638,30373,76599,New confirmed cases by infection date,Stable,0.55
Thuringia,15408 (4963 -- 79973),15408,28050,62345,4963,9873,13026,18485,26149,79973,New confirmed cases by infection date,Likely increasing,0.089
Podkarpackie,13399 (2004 -- 59676),13399,21346,44268,2004,7431,10800,16426,23203,59676,New confirmed cases by infection date,Likely increasing,0.22
Małopolskie,12840 (2347 -- 43566),12840,17939,41542,2347,7408,10656,15292,20668,43566,New confirmed cases by infection date,Likely increasing,0.22
North Rhine-Westphalia,11875 (4328 -- 40398),11875,16171,18508,4328,8311,10239,13893,18018,40398,New confirmed cases by infection date,Likely increasing,0.19
Dolnośląskie,10872 (3188 -- 121208),10872,24940,51290,3188,7106,9215,13151,18645,121208,New confirmed cases by infection date,Likely increasing,0.074
Mazowieckie,10539 (2102 -- 42560),10539,15080,15530,2102,5883,8557,13390,18984,42560,New confirmed cases by infection date,Stable,0.52
Wielkopolskie,10132 (3621 -- 35661),10132,13907,14943,3621,6844,8679,11675,15438,35661,New confirmed cases by infection date,Likely increasing,0.068
Lubuskie,9279 (1168 -- 50822),9279,18230,66428,1168,4836,7225,11470,17558,50822,New confirmed cases by infection date,Likely increasing,0.12
Łódzkie,8559 (1741 -- 29251),8559,11393,11977,1741,4975,7108,10243,13711,29251,New confirmed cases by infection date,Likely increasing,0.2
Baden-Wurttemberg,8156 (711 -- 24794),8156,10182,10457,711,4877,6847,9773,12760,24794,New confirmed cases by infection date,Likely increasing,0.3
Opolskie,7596 (1404 -- 43846),7596,13664,23281,1404,4251,6090,9578,14469,43846,New confirmed cases by infection date,Likely increasing,0.14
