Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,2806 (679 -- 10349),Likely decreasing,0.87 (0.59 -- 1.2),-0.037 (-0.12 -- 0.042),-19 (17 -- -5.6)
Bavaria,1455 (253 -- 6103),Likely decreasing,0.73 (0.41 -- 1.1),-0.079 (-0.18 -- 0.028),-8.8 (25 -- -3.8)
Berlin,209 (4 -- 1810),Likely decreasing,0.78 (0.25 -- 1.2),-0.063 (-0.24 -- 0.043),-11 (16 -- -2.9)
Brandenburg,1333 (137 -- 9678),Likely decreasing,0.83 (0.44 -- 1.2),-0.048 (-0.17 -- 0.06),-14 (12 -- -4)
Bremen,346 (34 -- 1467),Stable,1 (0.57 -- 1.3),0.0093 (-0.12 -- 0.075),75 (9.3 -- -5.6)
Dolnośląskie,6327 (1479 -- 25288),Stable,1 (0.71 -- 1.3),0.0047 (-0.081 -- 0.084),150 (8.2 -- -8.5)
Germany,10140 (1739 -- 37068),Decreasing,0.72 (0.41 -- 1),-0.08 (-0.18 -- -0.00095),-8.7 (-730 -- -3.8)
Hamburg,607 (121 -- 3265),Stable,1 (0.64 -- 1.4),-0.00012 (-0.1 -- 0.093),-5600 (7.4 -- -6.8)
Hesse,756 (88 -- 3326),Likely decreasing,0.82 (0.43 -- 1.1),-0.051 (-0.17 -- 0.023),-14 (30 -- -4.1)
Kujawsko-Pomorskie,5321 (1272 -- 23354),Stable,0.99 (0.67 -- 1.4),-0.0033 (-0.098 -- 0.098),-210 (7 -- -7.1)
Lower Saxony,285 (22 -- 2078),Likely decreasing,0.69 (0.32 -- 1.1),-0.09 (-0.21 -- 0.033),-7.7 (21 -- -3.2)
Lubelskie,2834 (574 -- 18165),Likely decreasing,0.94 (0.6 -- 1.5),-0.016 (-0.12 -- 0.13),-42 (5.5 -- -6)
Lubuskie,2531 (199 -- 32071),Stable,1 (0.5 -- 2),0.01 (-0.15 -- 0.25),69 (2.8 -- -4.7)
Mazowieckie,6865 (1743 -- 30941),Likely decreasing,0.92 (0.66 -- 1.3),-0.021 (-0.099 -- 0.074),-32 (9.4 -- -7)
Małopolskie,14440 (3056 -- 72479),Likely increasing,1.1 (0.72 -- 1.4),0.015 (-0.08 -- 0.12),48 (5.8 -- -8.7)
Mecklenburg-Vorpommern,876 (115 -- 3606),Stable,0.99 (0.62 -- 1.2),-0.0028 (-0.11 -- 0.051),-240 (14 -- -6.3)
North Rhine-Westphalia,3300 (888 -- 9510),Likely decreasing,0.89 (0.62 -- 1.1),-0.029 (-0.11 -- 0.038),-24 (18 -- -6.3)
Opolskie,1806 (261 -- 10417),Likely decreasing,0.9 (0.53 -- 1.4),-0.028 (-0.14 -- 0.1),-25 (6.7 -- -4.9)
Podkarpackie,2062 (306 -- 11452),Likely decreasing,0.87 (0.48 -- 1.3),-0.036 (-0.16 -- 0.083),-19 (8.3 -- -4.4)
Podlaskie,3018 (490 -- 41800),Stable,1.1 (0.69 -- 2.1),0.015 (-0.09 -- 0.28),46 (2.5 -- -7.7)
Poland,70047 (21405 -- 219233),Likely decreasing,0.95 (0.7 -- 1.2),-0.013 (-0.089 -- 0.057),-53 (12 -- -7.8)
Pomorskie,3846 (524 -- 28453),Stable,0.96 (0.58 -- 1.5),-0.011 (-0.13 -- 0.14),-60 (5 -- -5.5)
Rhineland-Palatinate,1026 (136 -- 3877),Likely decreasing,0.9 (0.52 -- 1.1),-0.028 (-0.14 -- 0.032),-25 (21 -- -4.8)
Saarland,216 (0 -- 2436),Likely decreasing,0.77 (0.12 -- 1.2),-0.067 (-0.3 -- 0.05),-10 (14 -- -2.3)
Saxony,3621 (146 -- 25296),Likely decreasing,0.74 (0.26 -- 1.1),-0.075 (-0.23 -- 0.033),-9.3 (21 -- -3)
Saxony-Anhalt,682 (65 -- 2870),Likely decreasing,0.77 (0.37 -- 1.1),-0.067 (-0.2 -- 0.021),-10 (33 -- -3.5)
Schleswig-Holstein,303 (31 -- 1371),Likely decreasing,0.94 (0.52 -- 1.2),-0.018 (-0.14 -- 0.063),-39 (11 -- -4.8)
Thuringia,1306 (144 -- 6491),Likely decreasing,0.76 (0.4 -- 1.1),-0.068 (-0.18 -- 0.031),-10 (23 -- -3.8)
Warmińsko-Mazurskie,3013 (697 -- 19434),Stable,0.98 (0.69 -- 2),-0.0049 (-0.091 -- 0.24),-140 (2.9 -- -7.6)
Wielkopolskie,11139 (3311 -- 43383),Likely increasing,1.1 (0.79 -- 1.4),0.015 (-0.06 -- 0.11),46 (6.3 -- -11)
Zachodniopomorskie,2534 (555 -- 13940),Stable,0.97 (0.63 -- 1.5),-0.0074 (-0.11 -- 0.13),-93 (5.4 -- -6.3)
Łódzkie,11571 (3222 -- 46325),Likely increasing,1.1 (0.83 -- 1.4),0.021 (-0.047 -- 0.11),34 (6.3 -- -15)
Śląskie,10307 (2305 -- 40640),Likely decreasing,0.96 (0.64 -- 1.2),-0.011 (-0.1 -- 0.066),-65 (11 -- -6.7)
Świętokrzyskie,3130 (592 -- 19446),Stable,1 (0.69 -- 1.5),0.0017 (-0.09 -- 0.13),410 (5.2 -- -7.7)
