region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,70047 (21405 -- 219233),70047,91442,107942,21405,44302,59964,82569,105754,219233,New confirmed cases by infection date,Likely decreasing,0.65
Małopolskie,14440 (3056 -- 72479),14440,25872,51438,3056,8052,11816,17873,26648,72479,New confirmed cases by infection date,Likely increasing,0.37
Łódzkie,11571 (3222 -- 46325),11571,18407,43224,3222,7011,9466,14080,19297,46325,New confirmed cases by infection date,Likely increasing,0.26
Wielkopolskie,11139 (3311 -- 43383),11139,16487,23616,3311,6985,9290,13344,18011,43383,New confirmed cases by infection date,Likely increasing,0.35
Śląskie,10307 (2305 -- 40640),10307,15039,23613,2305,5877,8212,12436,17110,40640,New confirmed cases by infection date,Likely decreasing,0.61
Germany,10140 (1739 -- 37068),10140,13867,14128,1739,5528,8044,12896,17225,37068,New confirmed cases by infection date,Decreasing,0.95
Mazowieckie,6865 (1743 -- 30941),6865,10659,13997,1743,4062,5642,8355,11887,30941,New confirmed cases by infection date,Likely decreasing,0.69
Dolnośląskie,6327 (1479 -- 25288),6327,8832,10236,1479,3710,5073,7675,10529,25288,New confirmed cases by infection date,Stable,0.45
Kujawsko-Pomorskie,5321 (1272 -- 23354),5321,8385,12585,1272,3074,4450,6575,9468,23354,New confirmed cases by infection date,Stable,0.53
Pomorskie,3846 (524 -- 28453),3846,9148,27989,524,1747,2845,5064,8053,28453,New confirmed cases by infection date,Stable,0.58
Saxony,3621 (146 -- 25296),3621,7447,16549,146,1257,2546,5066,8000,25296,New confirmed cases by infection date,Likely decreasing,0.88
North Rhine-Westphalia,3300 (888 -- 9510),3300,4085,3068,888,2061,2797,3958,5225,9510,New confirmed cases by infection date,Likely decreasing,0.8
Świętokrzyskie,3130 (592 -- 19446),3130,8965,86473,592,1677,2466,3944,5982,19446,New confirmed cases by infection date,Stable,0.48
Podlaskie,3018 (490 -- 41800),3018,12469,57659,490,1336,2163,4030,7509,41800,New confirmed cases by infection date,Stable,0.42
Warmińsko-Mazurskie,3013 (697 -- 19434),3013,5436,8009,697,1726,2435,3795,5509,19434,New confirmed cases by infection date,Stable,0.55
Lubelskie,2834 (574 -- 18165),2834,5654,15255,574,1471,2224,3598,5490,18165,New confirmed cases by infection date,Likely decreasing,0.6
Baden-Wurttemberg,2806 (679 -- 10349),2806,3872,4510,679,1582,2270,3349,4617,10349,New confirmed cases by infection date,Likely decreasing,0.83
Zachodniopomorskie,2534 (555 -- 13940),2534,4548,8541,555,1416,2043,3140,4516,13940,New confirmed cases by infection date,Stable,0.55
Lubuskie,2531 (199 -- 32071),2531,12597,101055,199,1002,1787,3632,6609,32071,New confirmed cases by infection date,Stable,0.46
Podkarpackie,2062 (306 -- 11452),2062,3856,7649,306,1049,1586,2696,4039,11452,New confirmed cases by infection date,Likely decreasing,0.74
Opolskie,1806 (261 -- 10417),1806,3753,24780,261,900,1366,2309,3678,10417,New confirmed cases by infection date,Likely decreasing,0.68
Bavaria,1455 (253 -- 6103),1455,2175,2910,253,814,1193,1817,2589,6103,New confirmed cases by infection date,Likely decreasing,0.92
Brandenburg,1333 (137 -- 9678),1333,2894,6238,137,563,982,1800,3017,9678,New confirmed cases by infection date,Likely decreasing,0.78
Thuringia,1306 (144 -- 6491),1306,2679,24998,144,627,1021,1668,2510,6491,New confirmed cases by infection date,Likely decreasing,0.89
Rhineland-Palatinate,1026 (136 -- 3877),1026,1406,1419,136,518,806,1292,1819,3877,New confirmed cases by infection date,Likely decreasing,0.74
Mecklenburg-Vorpommern,876 (115 -- 3606),876,1307,1953,115,455,704,1088,1497,3606,New confirmed cases by infection date,Stable,0.53
Hesse,756 (88 -- 3326),756,1188,1775,88,387,576,973,1443,3326,New confirmed cases by infection date,Likely decreasing,0.88
Saxony-Anhalt,682 (65 -- 2870),682,985,1196,65,311,517,874,1261,2870,New confirmed cases by infection date,Likely decreasing,0.9
Hamburg,607 (121 -- 3265),607,1130,2694,121,351,502,749,1096,3265,New confirmed cases by infection date,Stable,0.5
Bremen,346 (34 -- 1467),346,525,895,34,168,266,427,601,1467,New confirmed cases by infection date,Stable,0.41
Schleswig-Holstein,303 (31 -- 1371),303,490,922,31,143,233,391,583,1371,New confirmed cases by infection date,Likely decreasing,0.67
Lower Saxony,285 (22 -- 2078),285,727,5288,22,113,205,384,648,2078,New confirmed cases by infection date,Likely decreasing,0.9
Saarland,216 (0 -- 2436),216,611,1190,0,40,128,337,712,2436,New confirmed cases by infection date,Likely decreasing,0.78
Berlin,209 (4 -- 1810),209,484,796,4,55,132,326,591,1810,New confirmed cases by infection date,Likely decreasing,0.82
Małopolskie,1.1 (0.72 -- 1.4),1.1,1.1,0.24,0.72,0.95,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.37
Podlaskie,1.1 (0.69 -- 2.1),1.1,1.2,0.54,0.69,0.89,0.99,1.1,1.4,2.1,Effective reproduction no.,Stable,0.42
Wielkopolskie,1.1 (0.79 -- 1.4),1.1,1.1,0.2,0.79,0.96,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing,0.35
