Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,74161 (36030 -- 152729),Likely decreasing,0.9 (0.67 -- 1.2),-0.029 (-0.098 -- 0.054),-24 (13 -- -7.1)
Bavaria,123945 (68795 -- 233821),Stable,1 (0.77 -- 1.3),0.0039 (-0.067 -- 0.087),180 (8 -- -10)
Berlin,20687 (8237 -- 62457),Stable,0.98 (0.7 -- 1.4),-0.0049 (-0.086 -- 0.11),-140 (6.1 -- -8)
Brandenburg,16275 (8078 -- 32519),Likely decreasing,0.92 (0.68 -- 1.2),-0.024 (-0.092 -- 0.051),-29 (14 -- -7.6)
Bremen,2141 (887 -- 5770),Likely decreasing,0.89 (0.63 -- 1.3),-0.032 (-0.11 -- 0.067),-22 (10 -- -6.6)
Dolnośląskie,2020 (831 -- 4867),Likely decreasing,0.79 (0.49 -- 1.2),-0.059 (-0.15 -- 0.056),-12 (12 -- -4.5)
Germany,609609 (345128 -- 1102400),Stable,1 (0.79 -- 1.3),0.0033 (-0.058 -- 0.087),210 (8 -- -12)
Hamburg,3575 (1303 -- 9103),Likely decreasing,0.74 (0.51 -- 1.1),-0.075 (-0.15 -- 0.016),-9.2 (44 -- -4.7)
Hesse,31476 (16678 -- 67424),Stable,0.98 (0.75 -- 1.4),-0.0045 (-0.073 -- 0.1),-150 (6.9 -- -9.5)
Kujawsko-Pomorskie,2368 (1204 -- 4837),Decreasing,0.69 (0.5 -- 0.97),-0.088 (-0.15 -- -0.0085),-7.8 (-82 -- -4.7)
Lower Saxony,80295 (22583 -- 217253),Likely increasing,1.1 (0.75 -- 1.3),0.014 (-0.072 -- 0.08),49 (8.7 -- -9.7)
Lubelskie,1453 (556 -- 3458),Likely decreasing,0.77 (0.45 -- 1.2),-0.066 (-0.16 -- 0.054),-11 (13 -- -4.2)
Lubuskie,1657 (819 -- 3389),Likely decreasing,0.86 (0.59 -- 1.2),-0.04 (-0.12 -- 0.055),-17 (13 -- -5.8)
Mazowieckie,4244 (1909 -- 8446),Likely decreasing,0.76 (0.49 -- 1.1),-0.068 (-0.16 -- 0.028),-10 (25 -- -4.4)
Małopolskie,1304 (587 -- 2586),Likely decreasing,0.75 (0.49 -- 1.1),-0.071 (-0.15 -- 0.014),-9.7 (48 -- -4.5)
Mecklenburg-Vorpommern,13207 (7045 -- 27021),Stable,0.98 (0.73 -- 1.3),-0.0063 (-0.078 -- 0.077),-110 (9 -- -8.9)
North Rhine-Westphalia,132878 (69008 -- 281813),Likely increasing,1.1 (0.78 -- 1.5),0.015 (-0.063 -- 0.12),46 (5.6 -- -11)
Opolskie,312 (108 -- 823),Decreasing,0.61 (0.33 -- 0.99),-0.12 (-0.21 -- -0.0032),-6 (-220 -- -3.3)
Podkarpackie,206 (73 -- 513),Decreasing,0.58 (0.32 -- 0.96),-0.12 (-0.21 -- -0.011),-5.6 (-64 -- -3.2)
Podlaskie,411 (147 -- 1087),Decreasing,0.62 (0.33 -- 1),-0.11 (-0.21 -- 0.00088),-6.3 (780 -- -3.3)
Poland,21720 (9535 -- 44991),Likely decreasing,0.7 (0.42 -- 1),-0.088 (-0.18 -- 0.0027),-7.9 (260 -- -3.9)
Pomorskie,1202 (474 -- 2864),Likely decreasing,0.69 (0.39 -- 1.1),-0.09 (-0.19 -- 0.016),-7.7 (44 -- -3.7)
Rhineland-Palatinate,14315 (6970 -- 30357),Likely decreasing,0.87 (0.63 -- 1.2),-0.036 (-0.11 -- 0.055),-19 (13 -- -6.4)
Saarland,5925 (3134 -- 11853),Likely decreasing,0.96 (0.73 -- 1.3),-0.012 (-0.079 -- 0.082),-56 (8.5 -- -8.8)
Saxony,25989 (12649 -- 57640),Likely decreasing,0.91 (0.69 -- 1.2),-0.024 (-0.09 -- 0.059),-29 (12 -- -7.7)
Saxony-Anhalt,26080 (13934 -- 59136),Likely increasing,1.1 (0.84 -- 1.5),0.025 (-0.045 -- 0.13),28 (5.2 -- -15)
Schleswig-Holstein,14112 (6632 -- 29719),Stable,0.98 (0.67 -- 1.3),-0.005 (-0.094 -- 0.089),-140 (7.8 -- -7.3)
Thuringia,21421 (10783 -- 46947),Likely increasing,1.1 (0.87 -- 1.6),0.037 (-0.037 -- 0.15),19 (4.7 -- -19)
Warmińsko-Mazurskie,1204 (466 -- 2672),Likely decreasing,0.72 (0.42 -- 1.1),-0.081 (-0.18 -- 0.02),-8.6 (35 -- -3.9)
Wielkopolskie,2922 (1324 -- 5858),Decreasing,0.68 (0.44 -- 0.94),-0.094 (-0.17 -- -0.017),-7.4 (-41 -- -4.1)
Zachodniopomorskie,2324 (968 -- 5064),Likely decreasing,0.83 (0.5 -- 1.2),-0.047 (-0.15 -- 0.056),-15 (12 -- -4.7)
Łódzkie,1086 (398 -- 2653),Likely decreasing,0.66 (0.37 -- 1),-0.099 (-0.19 -- 0.014),-7 (51 -- -3.6)
Śląskie,1381 (469 -- 3707),Likely decreasing,0.64 (0.33 -- 1.1),-0.1 (-0.21 -- 0.025),-6.7 (27 -- -3.3)
Świętokrzyskie,594 (285 -- 1153),Decreasing,0.67 (0.44 -- 0.89),-0.096 (-0.17 -- -0.03),-7.2 (-23 -- -4.1)
