Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,100937 (48954 -- 214666),Likely decreasing,0.93 (0.67 -- 1.3),-0.02 (-0.094 -- 0.068),-35 (10 -- -7.4)
Bavaria,122608 (68764 -- 234199),Stable,0.97 (0.75 -- 1.3),-0.008 (-0.071 -- 0.078),-87 (8.9 -- -9.7)
Berlin,26586 (10482 -- 87668),Stable,1 (0.74 -- 1.7),0.0063 (-0.076 -- 0.17),110 (4.1 -- -9.1)
Brandenburg,21501 (10886 -- 44181),Stable,0.97 (0.73 -- 1.3),-0.0083 (-0.078 -- 0.075),-83 (9.2 -- -8.9)
Bremen,3061 (1175 -- 8141),Likely decreasing,0.89 (0.65 -- 1.2),-0.03 (-0.1 -- 0.058),-23 (12 -- -6.7)
Dolnośląskie,2615 (1085 -- 6548),Likely decreasing,0.77 (0.48 -- 1.2),-0.064 (-0.16 -- 0.058),-11 (12 -- -4.4)
Germany,586544 (324847 -- 1084500),Likely decreasing,0.95 (0.74 -- 1.2),-0.013 (-0.076 -- 0.067),-55 (10 -- -9.1)
Hamburg,7191 (2630 -- 19559),Likely decreasing,0.8 (0.54 -- 1.2),-0.057 (-0.14 -- 0.042),-12 (16 -- -5)
Hesse,24647 (13037 -- 46628),Likely decreasing,0.78 (0.58 -- 1.1),-0.063 (-0.12 -- 0.014),-11 (49 -- -5.6)
Kujawsko-Pomorskie,2940 (1415 -- 5762),Decreasing,0.65 (0.44 -- 0.9),-0.1 (-0.17 -- -0.028),-6.9 (-25 -- -4.1)
Lower Saxony,88191 (22852 -- 268716),Likely increasing,1.1 (0.71 -- 1.4),0.022 (-0.083 -- 0.095),31 (7.3 -- -8.3)
Lubelskie,2003 (804 -- 5166),Likely decreasing,0.86 (0.54 -- 1.4),-0.038 (-0.14 -- 0.1),-18 (6.6 -- -5.1)
Lubuskie,1470 (662 -- 3174),Likely decreasing,0.76 (0.5 -- 1.1),-0.067 (-0.15 -- 0.034),-10 (21 -- -4.6)
Mazowieckie,5597 (2656 -- 11832),Likely decreasing,0.81 (0.53 -- 1.2),-0.053 (-0.14 -- 0.058),-13 (12 -- -4.9)
Małopolskie,2172 (1038 -- 4735),Likely decreasing,0.84 (0.56 -- 1.2),-0.045 (-0.13 -- 0.064),-15 (11 -- -5.4)
Mecklenburg-Vorpommern,12913 (7238 -- 24205),Stable,0.99 (0.78 -- 1.3),-0.0036 (-0.061 -- 0.071),-190 (9.7 -- -11)
North Rhine-Westphalia,102815 (52850 -- 209370),Likely decreasing,0.87 (0.64 -- 1.2),-0.037 (-0.1 -- 0.057),-19 (12 -- -6.7)
Opolskie,670 (266 -- 1880),Likely decreasing,0.76 (0.46 -- 1.3),-0.067 (-0.17 -- 0.074),-10 (9.4 -- -4.2)
Podkarpackie,424 (171 -- 1123),Likely decreasing,0.68 (0.4 -- 1.1),-0.093 (-0.18 -- 0.039),-7.4 (18 -- -3.7)
Podlaskie,1078 (425 -- 2885),Likely decreasing,0.88 (0.53 -- 1.4),-0.034 (-0.14 -- 0.12),-20 (6 -- -4.9)
Poland,32887 (18563 -- 73471),Likely decreasing,0.74 (0.51 -- 1.1),-0.073 (-0.15 -- 0.037),-9.5 (19 -- -4.7)
Pomorskie,2248 (935 -- 5538),Likely decreasing,0.78 (0.47 -- 1.2),-0.061 (-0.16 -- 0.057),-11 (12 -- -4.4)
Rhineland-Palatinate,20525 (9838 -- 41284),Likely decreasing,0.9 (0.65 -- 1.2),-0.028 (-0.1 -- 0.052),-24 (13 -- -6.8)
Saarland,6645 (3570 -- 13841),Likely decreasing,0.91 (0.68 -- 1.2),-0.025 (-0.091 -- 0.056),-27 (12 -- -7.6)
Saxony,27780 (12749 -- 59168),Likely decreasing,0.93 (0.67 -- 1.2),-0.019 (-0.094 -- 0.062),-36 (11 -- -7.4)
Saxony-Anhalt,21858 (10691 -- 48304),Likely decreasing,0.93 (0.68 -- 1.2),-0.019 (-0.091 -- 0.066),-36 (11 -- -7.7)
Schleswig-Holstein,16457 (7826 -- 35865),Likely increasing,1.1 (0.8 -- 1.6),0.033 (-0.056 -- 0.15),21 (4.6 -- -12)
Thuringia,17284 (8381 -- 35416),Likely increasing,1.1 (0.8 -- 1.4),0.019 (-0.058 -- 0.11),37 (6.4 -- -12)
Warmińsko-Mazurskie,1803 (798 -- 4173),Likely decreasing,0.83 (0.53 -- 1.3),-0.049 (-0.14 -- 0.069),-14 (10 -- -5)
Wielkopolskie,4780 (2235 -- 9750),Likely decreasing,0.73 (0.5 -- 1),-0.076 (-0.15 -- 0.011),-9.1 (65 -- -4.6)
Zachodniopomorskie,2474 (1116 -- 5755),Likely decreasing,0.82 (0.55 -- 1.2),-0.05 (-0.14 -- 0.06),-14 (12 -- -5.1)
Łódzkie,1821 (742 -- 4758),Likely decreasing,0.76 (0.47 -- 1.2),-0.07 (-0.16 -- 0.065),-10 (11 -- -4.3)
Śląskie,4778 (1705 -- 13720),Stable,1.1 (0.61 -- 1.8),0.015 (-0.11 -- 0.21),47 (3.4 -- -6.1)
Świętokrzyskie,1426 (744 -- 2808),Likely decreasing,0.79 (0.58 -- 1.1),-0.06 (-0.12 -- 0.023),-11 (30 -- -5.6)
