region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,38786 (15032 -- 136041),38786,54446,58570,15032,25825,32759,46581,62660,136041,New confirmed cases by infection date,Stable,0.42
Germany,27233 (9692 -- 97384),27233,37657,37391,9692,17930,23689,32246,44917,97384,New confirmed cases by infection date,Stable,0.58
Bavaria,12213 (3094 -- 81842),12213,25592,59982,3094,6529,9381,15510,24402,81842,New confirmed cases by infection date,Likely increasing,0.22
North Rhine-Westphalia,8579 (2185 -- 35190),8579,12545,13419,2185,4974,6940,10705,15003,35190,New confirmed cases by infection date,Likely increasing,0.37
Małopolskie,6197 (1392 -- 53635),6197,21567,141101,1392,3243,4817,8054,12938,53635,New confirmed cases by infection date,Likely increasing,0.37
Wielkopolskie,5717 (1374 -- 37874),5717,11673,22400,1374,3196,4557,7346,11299,37874,New confirmed cases by infection date,Likely increasing,0.38
Śląskie,5624 (1397 -- 29010),5624,10545,30608,1397,3240,4546,7075,10530,29010,New confirmed cases by infection date,Stable,0.41
Hesse,5556 (933 -- 48001),5556,13768,38209,933,2807,4322,7451,12569,48001,New confirmed cases by infection date,Likely increasing,0.35
Łódzkie,4397 (1314 -- 16753),4397,6314,7313,1314,2883,3725,5266,7103,16753,New confirmed cases by infection date,Stable,0.51
Baden-Wurttemberg,3808 (1227 -- 19990),3808,7627,25628,1227,2392,3204,4734,6741,19990,New confirmed cases by infection date,Likely decreasing,0.61
Zachodniopomorskie,3392 (692 -- 32783),3392,9330,30059,692,1660,2564,4524,7892,32783,New confirmed cases by infection date,Likely decreasing,0.8
Podkarpackie,2626 (905 -- 9535),2626,3729,5447,905,1710,2205,3106,4248,9535,New confirmed cases by infection date,Likely decreasing,0.66
Pomorskie,2105 (634 -- 16640),2105,4333,9494,634,1268,1759,2621,3895,16640,New confirmed cases by infection date,Stable,0.56
Hamburg,1846 (535 -- 8030),1846,2991,7184,535,1163,1544,2216,3087,8030,New confirmed cases by infection date,Likely increasing,0.2
Mazowieckie,1531 (523 -- 4528),1531,1977,2093,523,1017,1325,1784,2253,4528,New confirmed cases by infection date,Likely decreasing,0.87
Dolnośląskie,1507 (301 -- 9019),1507,2949,7356,301,762,1169,1901,2818,9019,New confirmed cases by infection date,Likely decreasing,0.77
Lubelskie,1278 (570 -- 9929),1278,3013,9163,570,829,1055,1587,2555,9929,New confirmed cases by infection date,Stable,0.51
Kujawsko-Pomorskie,1180 (327 -- 6156),1180,2122,4398,327,717,970,1469,2147,6156,New confirmed cases by infection date,Likely decreasing,0.6
Lower Saxony,1061 (322 -- 5576),1061,2776,8289,322,689,900,1246,1706,5576,New confirmed cases by infection date,Likely decreasing,0.72
