region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,21968 (10133 -- 51733),21968,26418,26853,10133,16360,19521,24281,29115,51733,New confirmed cases by infection date,Likely decreasing,0.64
Germany,20529 (8037 -- 55587),20529,25510,20874,8037,14516,17946,23669,30328,55587,New confirmed cases by infection date,Likely decreasing,0.8
Baden-Wurttemberg,5276 (1259 -- 54909),5276,16786,57248,1259,2829,4097,7369,12252,54909,New confirmed cases by infection date,Likely increasing,0.35
North Rhine-Westphalia,4903 (1476 -- 14760),4903,6089,4636,1476,3246,4234,5800,7467,14760,New confirmed cases by infection date,Likely decreasing,0.85
Mazowieckie,3413 (1080 -- 13254),3413,5293,8226,1080,2180,2911,4083,5483,13254,New confirmed cases by infection date,Likely decreasing,0.6
Saxony,3187 (570 -- 13435),3187,4832,8149,570,1760,2563,3851,5392,13435,New confirmed cases by infection date,Likely decreasing,0.8
Podkarpackie,2972 (1078 -- 13496),2972,5313,15417,1078,1892,2468,3661,5180,13496,New confirmed cases by infection date,Likely increasing,0.25
Pomorskie,2627 (474 -- 9266),2627,3919,7150,474,1550,2217,3150,4240,9266,New confirmed cases by infection date,Likely decreasing,0.65
Śląskie,2542 (1279 -- 7212),2542,3308,3616,1279,1900,2245,2892,3573,7212,New confirmed cases by infection date,Stable,0.5
Bavaria,2351 (633 -- 7666),2351,3137,3847,633,1446,1967,2734,3715,7666,New confirmed cases by infection date,Likely decreasing,0.86
Brandenburg,2298 (283 -- 41460),2298,16550,144810,283,968,1637,3159,6398,41460,New confirmed cases by infection date,Stable,0.52
Podlaskie,2076 (880 -- 6359),2076,2937,8162,880,1466,1799,2370,3061,6359,New confirmed cases by infection date,Likely increasing,0.26
Dolnośląskie,1802 (722 -- 6412),1802,2540,2734,722,1269,1581,2100,2793,6412,New confirmed cases by infection date,Stable,0.51
Wielkopolskie,1659 (684 -- 7595),1659,2925,7378,684,1161,1438,1903,2581,7595,New confirmed cases by infection date,Likely decreasing,0.65
Lubelskie,1637 (473 -- 3802),1637,1865,1481,473,1087,1422,1843,2253,3802,New confirmed cases by infection date,Likely decreasing,0.78
Kujawsko-Pomorskie,1559 (564 -- 6030),1559,2542,6198,564,1045,1349,1812,2401,6030,New confirmed cases by infection date,Likely decreasing,0.65
Saxony-Anhalt,1551 (188 -- 10600),1551,3872,21649,188,700,1132,2015,3108,10600,New confirmed cases by infection date,Likely decreasing,0.72
Lower Saxony,1496 (368 -- 5146),1496,2046,3350,368,926,1286,1795,2444,5146,New confirmed cases by infection date,Likely decreasing,0.9
Łódzkie,1441 (317 -- 6507),1441,2363,5387,317,837,1179,1723,2447,6507,New confirmed cases by infection date,Likely decreasing,0.69
Małopolskie,1323 (388 -- 3332),1323,1632,2124,388,924,1173,1497,1851,3332,New confirmed cases by infection date,Stable,0.59
Zachodniopomorskie,1212 (371 -- 3615),1212,1557,1526,371,803,1052,1403,1846,3615,New confirmed cases by infection date,Likely decreasing,0.76
Hesse,1115 (293 -- 3695),1115,1495,1740,293,710,947,1304,1748,3695,New confirmed cases by infection date,Likely decreasing,0.91
Hamburg,964 (191 -- 5374),964,1802,3518,191,528,762,1192,1779,5374,New confirmed cases by infection date,Stable,0.59
Warmińsko-Mazurskie,947 (290 -- 4912),947,1782,4060,290,634,815,1128,1519,4912,New confirmed cases by infection date,Likely decreasing,0.69
Lubuskie,832 (147 -- 5185),832,1943,10392,147,462,670,1014,1475,5185,New confirmed cases by infection date,Likely decreasing,0.6
Rhineland-Palatinate,754 (146 -- 3774),754,1334,2693,146,411,604,936,1356,3774,New confirmed cases by infection date,Likely decreasing,0.84
Schleswig-Holstein,748 (119 -- 5531),748,1625,3348,119,379,576,983,1586,5531,New confirmed cases by infection date,Likely decreasing,0.83
Thuringia,737 (84 -- 3069),737,1140,2406,84,369,576,906,1316,3069,New confirmed cases by infection date,Likely decreasing,0.86
Berlin,651 (168 -- 2783),651,993,1286,168,384,535,803,1144,2783,New confirmed cases by infection date,Likely decreasing,0.8
Bremen,646 (245 -- 5048),646,1914,9774,245,424,557,797,1193,5048,New confirmed cases by infection date,Likely increasing,0.27
Świętokrzyskie,608 (74 -- 2257),608,913,1887,74,319,492,742,998,2257,New confirmed cases by infection date,Likely decreasing,0.7
Opolskie,502 (19 -- 3227),502,1220,5543,19,209,390,620,922,3227,New confirmed cases by infection date,Likely decreasing,0.68
Mecklenburg-Vorpommern,443 (64 -- 2847),443,1008,3609,64,221,345,567,833,2847,New confirmed cases by infection date,Likely decreasing,0.81
Saarland,297 (58 -- 1699),297,833,5296,58,167,238,374,563,1699,New confirmed cases by infection date,Likely decreasing,0.73
Baden-Wurttemberg,1.1 (0.78 -- 2.1),1.1,1.2,0.46,0.78,0.94,1,1.2,1.4,2.1,Effective reproduction no.,Likely increasing,0.35
