region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,23285 (13636 -- 37401),23285,24230,7430,13636,19025,21664,25252,28643,37401,New confirmed cases by infection date,Likely decreasing,0.9
Bavaria,9892 (4731 -- 17747),9892,10417,4201,4731,7522,9005,10864,12622,17747,New confirmed cases by infection date,Likely increasing,0.18
North Rhine-Westphalia,7098 (3829 -- 13335),7098,7684,3068,3829,5527,6479,7784,9191,13335,New confirmed cases by infection date,Likely decreasing,0.8
Lower Saxony,3626 (1751 -- 7860),3626,4127,2218,1751,2719,3293,4090,4972,7860,New confirmed cases by infection date,Stable,0.55
Baden-Wurttemberg,3499 (870 -- 10354),3499,4309,3212,870,2097,2970,4172,5678,10354,New confirmed cases by infection date,Likely decreasing,0.78
Poland,2768 (1905 -- 4031),2768,2832,656,1905,2363,2617,2921,3202,4031,New confirmed cases by infection date,Increasing,0.01
Hesse,2675 (1250 -- 5179),2675,2872,1251,1250,1990,2373,2968,3534,5179,New confirmed cases by infection date,Likely decreasing,0.84
Berlin,2559 (1165 -- 6003),2559,2950,1835,1165,1866,2271,2850,3519,6003,New confirmed cases by infection date,Likely increasing,0.31
Rhineland-Palatinate,2353 (1060 -- 4567),2353,2529,1089,1060,1741,2114,2618,3138,4567,New confirmed cases by infection date,Stable,0.58
Saxony,1621 (864 -- 3294),1621,1779,820,864,1239,1444,1766,2081,3294,New confirmed cases by infection date,Increasing,0.04
Brandenburg,969 (554 -- 1741),969,1032,388,554,767,882,1060,1223,1741,New confirmed cases by infection date,Likely increasing,0.056
Thuringia,914 (417 -- 1939),914,1014,525,417,679,819,1014,1217,1939,New confirmed cases by infection date,Likely increasing,0.13
Hamburg,890 (375 -- 2154),890,1038,661,375,624,779,1002,1255,2154,New confirmed cases by infection date,Likely decreasing,0.61
Bremen,709 (424 -- 1194),709,744,248,424,558,648,773,873,1194,New confirmed cases by infection date,Increasing,0.042
Saarland,680 (267 -- 1346),680,728,345,267,481,600,764,914,1346,New confirmed cases by infection date,Likely increasing,0.33
Lubelskie,586 (205 -- 1503),586,690,458,205,402,513,678,849,1503,New confirmed cases by infection date,Likely increasing,0.094
