region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,275725 (81040 -- 621249),275725,295681,185374,81040,123871,233747,319402,395625,621249,New confirmed cases by infection date,Likely increasing,0.32
Poland,116149 (77163 -- 188654),116149,121968,35539,77163,97897,108497,123937,138848,188654,New confirmed cases by infection date,Increasing,0.045
Bavaria,90536 (42903 -- 184815),90536,99044,45776,42903,68650,80597,100177,120634,184815,New confirmed cases by infection date,Likely increasing,0.11
Saxony,58246 (26153 -- 140442),58246,67411,38349,26153,42174,51982,65234,80335,140442,New confirmed cases by infection date,Increasing,0.038
Baden-Wurttemberg,52909 (23449 -- 126908),52909,62149,38011,23449,37656,46965,60390,75302,126908,New confirmed cases by infection date,Likely increasing,0.12
North Rhine-Westphalia,35218 (17578 -- 71721),35218,39043,19734,17578,26446,31590,39049,46552,71721,New confirmed cases by infection date,Likely increasing,0.13
Mazowieckie,18451 (12143 -- 28994),18451,19179,5689,12143,15425,17199,19681,21769,28994,New confirmed cases by infection date,Likely increasing,0.28
Brandenburg,18319 (8815 -- 36450),18319,20058,9086,8815,13802,16666,20245,24329,36450,New confirmed cases by infection date,Likely increasing,0.065
Śląskie,16646 (10456 -- 27914),16646,17590,5707,10456,13845,15450,17855,20175,27914,New confirmed cases by infection date,Increasing,0.005
Saxony-Anhalt,16525 (9241 -- 32835),16525,18477,8809,9241,12861,15099,18202,21665,32835,New confirmed cases by infection date,Increasing,0.006
Thuringia,13961 (7327 -- 26686),13961,15067,6182,7327,10904,12853,15177,17856,26686,New confirmed cases by infection date,Likely increasing,0.083
Wielkopolskie,12374 (7401 -- 21507),12374,13133,4598,7401,10001,11411,13395,15191,21507,New confirmed cases by infection date,Increasing,0.014
Hesse,11855 (6207 -- 23089),11855,12860,5205,6207,9089,10789,13185,15826,23089,New confirmed cases by infection date,Likely increasing,0.22
Lower Saxony,11520 (5928 -- 22076),11520,12467,5360,5928,8798,10337,12693,14934,22076,New confirmed cases by infection date,Likely increasing,0.12
Berlin,11324 (4762 -- 25513),11324,12890,7144,4762,8209,10102,12860,15934,25513,New confirmed cases by infection date,Likely increasing,0.18
Dolnośląskie,9924 (5817 -- 19313),9924,10891,4333,5817,8060,9248,10752,12821,19313,New confirmed cases by infection date,Increasing,0.046
Małopolskie,9205 (5711 -- 14949),9205,9678,3086,5711,7632,8572,9888,11194,14949,New confirmed cases by infection date,Increasing,0.04
Rhineland-Palatinate,9197 (4868 -- 18091),9197,10082,4485,4868,7220,8360,10195,11894,18091,New confirmed cases by infection date,Likely increasing,0.088
Kujawsko-Pomorskie,7222 (4365 -- 12471),7222,7679,2663,4365,5909,6688,7749,8942,12471,New confirmed cases by infection date,Increasing,0.023
Pomorskie,6896 (4273 -- 12237),6896,7396,2515,4273,5730,6460,7407,8568,12237,New confirmed cases by infection date,Likely increasing,0.05
