Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,1026 (168 -- 9206),Likely increasing,1.1 (0.67 -- 1.9),0.039 (-0.097 -- 0.24),18 (2.9 -- -7.1)
Bavaria,952 (170 -- 11816),Likely increasing,1.2 (0.75 -- 2.1),0.041 (-0.073 -- 0.27),17 (2.5 -- -9.5)
Berlin,104 (7 -- 1419),Stable,1 (0.45 -- 1.8),-0.00016 (-0.17 -- 0.19),-4300 (3.6 -- -4.1)
Brandenburg,261 (2 -- 10980),Likely increasing,1.2 (0.24 -- 2.9),0.048 (-0.25 -- 0.44),15 (1.6 -- -2.8)
Bremen,29 (0 -- 454),Stable,0.97 (0.38 -- 1.7),-0.0074 (-0.2 -- 0.18),-93 (3.9 -- -3.5)
Dolnośląskie,19 (0 -- 4403),Stable,0.95 (0.38 -- 2.9),-0.014 (-0.19 -- 0.45),-51 (1.5 -- -3.6)
Germany,12466 (3609 -- 54201),Likely increasing,1.3 (0.88 -- 1.9),0.077 (-0.034 -- 0.23),9 (3.1 -- -20)
Hamburg,413 (79 -- 27533),Likely increasing,1.1 (0.82 -- 3.1),0.027 (-0.051 -- 0.47),26 (1.5 -- -14)
Hesse,195 (20 -- 1492),Stable,0.97 (0.49 -- 1.5),-0.0095 (-0.15 -- 0.12),-73 (5.8 -- -4.6)
Kujawsko-Pomorskie,8 (0 -- 472),Likely decreasing,0.89 (0.26 -- 2.1),-0.032 (-0.24 -- 0.27),-22 (2.6 -- -2.9)
Lower Saxony,722 (52 -- 9851),Likely increasing,1.1 (0.51 -- 2),0.04 (-0.15 -- 0.25),17 (2.7 -- -4.7)
Lubelskie,149 (6 -- 11396),Likely increasing,1.2 (0.56 -- 3),0.045 (-0.13 -- 0.46),15 (1.5 -- -5.3)
Lubuskie,8 (0 -- 530),Likely decreasing,0.91 (0.32 -- 2.1),-0.024 (-0.22 -- 0.27),-28 (2.6 -- -3.2)
Mazowieckie,11 (0 -- 588),Likely decreasing,0.85 (0.087 -- 2.1),-0.043 (-0.31 -- 0.25),-16 (2.7 -- -2.2)
Małopolskie,16 (0 -- 4204),Likely decreasing,0.81 (0.034 -- 2.9),-0.054 (-0.35 -- 0.44),-13 (1.6 -- -2)
Mecklenburg-Vorpommern,69 (4 -- 1454),Stable,0.97 (0.54 -- 1.7),-0.0092 (-0.14 -- 0.19),-75 (3.7 -- -5)
North Rhine-Westphalia,3579 (538 -- 20493),Likely increasing,1.2 (0.68 -- 1.9),0.055 (-0.092 -- 0.22),13 (3.2 -- -7.5)
Opolskie,3 (0 -- 628),Likely decreasing,0.89 (0.19 -- 2.4),-0.031 (-0.27 -- 0.33),-22 (2.1 -- -2.6)
Podkarpackie,46 (3 -- 4061),Stable,1 (0.62 -- 2.7),0.006 (-0.11 -- 0.4),120 (1.7 -- -6.3)
Podlaskie,3 (0 -- 97),Likely decreasing,0.85 (0.14 -- 1.4),-0.043 (-0.3 -- 0.12),-16 (5.8 -- -2.3)
Poland,1228 (267 -- 6252),Likely increasing,1.2 (0.77 -- 1.8),0.051 (-0.066 -- 0.2),14 (3.5 -- -11)
Pomorskie,124 (3 -- 12674),Likely increasing,1.2 (0.45 -- 3),0.044 (-0.17 -- 0.46),16 (1.5 -- -4.2)
Rhineland-Palatinate,284 (37 -- 7166),Likely increasing,1.1 (0.72 -- 2.1),0.031 (-0.078 -- 0.28),22 (2.5 -- -8.8)
Saarland,382 (3 -- 48205),Likely increasing,1.3 (0.33 -- 3.7),0.091 (-0.21 -- 0.61),7.6 (1.1 -- -3.3)
Saxony,208 (26 -- 2612),Likely increasing,1.1 (0.62 -- 2),0.017 (-0.11 -- 0.23),40 (3 -- -6.2)
Saxony-Anhalt,258 (37 -- 4204),Likely increasing,1 (0.7 -- 1.7),0.011 (-0.085 -- 0.19),66 (3.6 -- -8.2)
Schleswig-Holstein,206 (29 -- 2293),Likely increasing,1.1 (0.71 -- 1.7),0.017 (-0.082 -- 0.18),40 (3.8 -- -8.5)
Thuringia,25 (0 -- 247),Likely decreasing,0.88 (0.47 -- 1.4),-0.034 (-0.16 -- 0.095),-21 (7.3 -- -4.3)
Warmińsko-Mazurskie,48 (1 -- 1628),Stable,1 (0.35 -- 2),0.0019 (-0.2 -- 0.26),360 (2.7 -- -3.4)
Wielkopolskie,7 (0 -- 99),Likely decreasing,0.85 (0.29 -- 1.4),-0.042 (-0.22 -- 0.1),-17 (6.7 -- -3.1)
Zachodniopomorskie,101 (1 -- 4396),Stable,1.1 (0.25 -- 2.5),0.027 (-0.24 -- 0.36),26 (1.9 -- -2.9)
Łódzkie,219 (3 -- 9861),Likely increasing,1.2 (0.3 -- 3),0.065 (-0.22 -- 0.45),11 (1.5 -- -3.2)
Śląskie,39 (0 -- 1328),Stable,0.92 (0.15 -- 2),-0.021 (-0.28 -- 0.26),-34 (2.7 -- -2.5)
Świętokrzyskie,72 (0 -- 15818),Likely increasing,1.2 (0.38 -- 4),0.047 (-0.19 -- 0.64),15 (1.1 -- -3.6)
