Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,107403 (36420 -- 257315),Likely decreasing,0.94 (0.62 -- 1.2),-0.016 (-0.11 -- 0.042),-42 (17 -- -6.1)
Bavaria,163146 (102476 -- 254510),Likely decreasing,0.93 (0.77 -- 1.1),-0.021 (-0.067 -- 0.02),-33 (36 -- -10)
Berlin,23861 (11780 -- 51480),Likely increasing,1 (0.82 -- 1.3),0.0091 (-0.049 -- 0.075),76 (9.2 -- -14)
Brandenburg,16091 (5144 -- 47433),Likely decreasing,0.94 (0.67 -- 1.2),-0.016 (-0.097 -- 0.065),-44 (11 -- -7.1)
Bremen,12951 (4570 -- 43165),Likely increasing,1.2 (0.93 -- 1.7),0.06 (-0.019 -- 0.17),12 (4 -- -36)
Dolnośląskie,901 (386 -- 2093),Decreasing,0.64 (0.38 -- 0.97),-0.1 (-0.19 -- -0.0083),-6.6 (-84 -- -3.6)
Germany,553596 (355813 -- 874378),Decreasing,0.79 (0.64 -- 0.94),-0.059 (-0.1 -- -0.016),-12 (-44 -- -6.6)
Hamburg,20693 (7177 -- 56020),Likely increasing,1.1 (0.71 -- 1.5),0.021 (-0.084 -- 0.13),33 (5.4 -- -8.2)
Hesse,73324 (42192 -- 132861),Stable,1 (0.82 -- 1.2),0.0028 (-0.052 -- 0.062),250 (11 -- -13)
Kujawsko-Pomorskie,364 (144 -- 812),Decreasing,0.51 (0.31 -- 0.78),-0.15 (-0.22 -- -0.061),-4.7 (-11 -- -3.2)
Lower Saxony,91537 (50256 -- 158035),Likely increasing,1 (0.81 -- 1.2),0.012 (-0.055 -- 0.067),57 (10 -- -13)
Lubelskie,1172 (493 -- 2849),Likely decreasing,0.72 (0.46 -- 1.1),-0.081 (-0.16 -- 0.022),-8.5 (32 -- -4.2)
Lubuskie,315 (139 -- 699),Decreasing,0.64 (0.41 -- 0.93),-0.11 (-0.18 -- -0.02),-6.5 (-34 -- -3.9)
Mazowieckie,1778 (819 -- 3664),Decreasing,0.59 (0.37 -- 0.86),-0.12 (-0.19 -- -0.038),-5.7 (-18 -- -3.6)
Małopolskie,690 (305 -- 1384),Decreasing,0.61 (0.39 -- 0.87),-0.12 (-0.19 -- -0.037),-6 (-19 -- -3.7)
Mecklenburg-Vorpommern,16849 (10275 -- 28426),Likely decreasing,0.93 (0.74 -- 1.1),-0.02 (-0.074 -- 0.036),-35 (19 -- -9.4)
North Rhine-Westphalia,137806 (80932 -- 256645),Likely decreasing,0.93 (0.72 -- 1.2),-0.02 (-0.08 -- 0.044),-34 (16 -- -8.6)
Opolskie,162 (53 -- 441),Decreasing,0.59 (0.31 -- 1),-0.12 (-0.22 -- 0.00067),-5.8 (1000 -- -3.2)
Podkarpackie,320 (119 -- 766),Likely decreasing,0.69 (0.41 -- 1.1),-0.09 (-0.18 -- 0.018),-7.7 (39 -- -3.8)
Podlaskie,232 (95 -- 547),Likely decreasing,0.67 (0.41 -- 1),-0.095 (-0.18 -- 0.013),-7.3 (54 -- -3.8)
Poland,8425 (3810 -- 17455),Decreasing,0.55 (0.35 -- 0.82),-0.13 (-0.21 -- -0.051),-5.2 (-14 -- -3.4)
Pomorskie,463 (158 -- 1209),Decreasing,0.48 (0.25 -- 0.81),-0.16 (-0.24 -- -0.054),-4.4 (-13 -- -2.9)
Rhineland-Palatinate,47582 (26512 -- 88813),Stable,1 (0.82 -- 1.3),0.0088 (-0.051 -- 0.07),79 (9.9 -- -14)
Saarland,10944 (6123 -- 19539),Likely decreasing,0.9 (0.69 -- 1.2),-0.028 (-0.089 -- 0.043),-25 (16 -- -7.8)
Saxony,35873 (15869 -- 75360),Likely decreasing,0.79 (0.52 -- 1.1),-0.061 (-0.14 -- 0.019),-11 (36 -- -4.9)
Saxony-Anhalt,18589 (9609 -- 33790),Likely decreasing,0.88 (0.65 -- 1.1),-0.033 (-0.1 -- 0.035),-21 (20 -- -6.7)
Schleswig-Holstein,23197 (9941 -- 45522),Likely decreasing,0.89 (0.6 -- 1.1),-0.031 (-0.12 -- 0.027),-22 (26 -- -5.9)
Thuringia,16549 (7653 -- 36804),Likely decreasing,0.83 (0.57 -- 1.2),-0.05 (-0.13 -- 0.04),-14 (17 -- -5.4)
Warmińsko-Mazurskie,252 (103 -- 558),Decreasing,0.56 (0.34 -- 0.86),-0.13 (-0.21 -- -0.039),-5.3 (-18 -- -3.3)
Wielkopolskie,680 (285 -- 1532),Decreasing,0.51 (0.31 -- 0.78),-0.15 (-0.22 -- -0.064),-4.7 (-11 -- -3.2)
Zachodniopomorskie,512 (206 -- 1280),Decreasing,0.55 (0.31 -- 0.85),-0.13 (-0.21 -- -0.042),-5.2 (-17 -- -3.2)
Łódzkie,461 (187 -- 1241),Decreasing,0.53 (0.31 -- 0.87),-0.14 (-0.21 -- -0.038),-5 (-18 -- -3.2)
Śląskie,656 (246 -- 1685),Decreasing,0.55 (0.29 -- 0.91),-0.14 (-0.23 -- -0.024),-5.1 (-29 -- -3.1)
Świętokrzyskie,199 (83 -- 427),Decreasing,0.56 (0.35 -- 0.81),-0.13 (-0.2 -- -0.053),-5.3 (-13 -- -3.4)
