Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,1493 (718 -- 3389),Increasing,1.5 (1.1 -- 2),0.12 (0.028 -- 0.24),5.7 (2.8 -- 25)
Bavaria,1657 (771 -- 3558),Likely increasing,1.3 (0.97 -- 1.8),0.087 (-0.0082 -- 0.19),7.9 (3.6 -- -84)
Berlin,611 (192 -- 2159),Likely increasing,1.4 (0.79 -- 2.1),0.1 (-0.06 -- 0.27),6.8 (2.6 -- -12)
Brandenburg,124 (19 -- 570),Likely increasing,1.2 (0.53 -- 1.9),0.043 (-0.14 -- 0.22),16 (3.2 -- -4.9)
Bremen,80 (28 -- 243),Likely increasing,1.2 (0.82 -- 1.7),0.058 (-0.052 -- 0.17),12 (4 -- -13)
Dolnośląskie,24 (10 -- 64),Stable,1 (0.79 -- 1.5),0.0046 (-0.06 -- 0.12),150 (5.8 -- -12)
Germany,9961 (5667 -- 18167),Increasing,1.4 (1.1 -- 1.7),0.096 (0.022 -- 0.18),7.2 (3.9 -- 31)
Hamburg,206 (112 -- 434),Likely increasing,1.2 (0.95 -- 1.5),0.046 (-0.013 -- 0.12),15 (5.8 -- -53)
Hesse,942 (501 -- 1998),Increasing,1.3 (1.1 -- 1.7),0.087 (0.019 -- 0.18),7.9 (3.9 -- 36)
Kujawsko-Pomorskie,14 (5 -- 42),Stable,0.99 (0.66 -- 1.4),-0.0027 (-0.097 -- 0.11),-260 (6.2 -- -7.1)
Lower Saxony,1364 (602 -- 3314),Increasing,1.5 (1.1 -- 2.1),0.14 (0.035 -- 0.26),5 (2.7 -- 20)
Lubelskie,10 (4 -- 53),Likely decreasing,0.85 (0.69 -- 1.7),-0.041 (-0.09 -- 0.18),-17 (4 -- -7.7)
Lubuskie,2 (0 -- 14),Likely decreasing,0.92 (0.66 -- 1.5),-0.023 (-0.098 -- 0.13),-30 (5.5 -- -7.1)
Mazowieckie,31 (15 -- 65),Likely decreasing,0.95 (0.75 -- 1.2),-0.014 (-0.07 -- 0.058),-50 (12 -- -9.9)
Małopolskie,12 (6 -- 34),Likely decreasing,0.92 (0.73 -- 1.3),-0.022 (-0.076 -- 0.073),-31 (9.5 -- -9.1)
Mecklenburg-Vorpommern,75 (25 -- 279),Increasing,1.5 (1 -- 2.3),0.12 (0.0023 -- 0.3),5.8 (2.3 -- 300)
North Rhine-Westphalia,2534 (1252 -- 4853),Increasing,1.4 (1 -- 1.8),0.095 (0.0017 -- 0.19),7.3 (3.6 -- 410)
Opolskie,3 (1 -- 14),Likely decreasing,0.85 (0.67 -- 1.3),-0.041 (-0.097 -- 0.082),-17 (8.5 -- -7.2)
Podkarpackie,3 (1 -- 10),Likely decreasing,0.79 (0.6 -- 1.1),-0.059 (-0.12 -- 0.026),-12 (27 -- -5.9)
Podlaskie,22 (7 -- 79),Likely increasing,1.2 (0.86 -- 1.9),0.056 (-0.041 -- 0.22),12 (3.2 -- -17)
Poland,312 (183 -- 599),Likely increasing,1.1 (0.88 -- 1.4),0.018 (-0.034 -- 0.099),40 (7 -- -20)
Pomorskie,15 (5 -- 44),Stable,0.99 (0.67 -- 1.5),-0.0033 (-0.097 -- 0.12),-210 (5.6 -- -7.1)
Rhineland-Palatinate,423 (195 -- 894),Likely increasing,1.2 (0.85 -- 1.6),0.066 (-0.042 -- 0.16),11 (4.4 -- -16)
Saarland,33 (13 -- 80),Likely decreasing,0.93 (0.67 -- 1.2),-0.019 (-0.094 -- 0.046),-36 (15 -- -7.4)
Saxony,173 (67 -- 508),Likely increasing,1.3 (0.93 -- 1.9),0.085 (-0.02 -- 0.23),8.2 (3 -- -34)
Saxony-Anhalt,75 (24 -- 243),Likely increasing,1.4 (0.91 -- 2.2),0.11 (-0.026 -- 0.29),6.1 (2.4 -- -27)
Schleswig-Holstein,307 (145 -- 710),Increasing,1.5 (1.1 -- 1.9),0.12 (0.031 -- 0.23),5.9 (3 -- 22)
Thuringia,85 (32 -- 239),Likely increasing,1.3 (0.86 -- 1.8),0.077 (-0.039 -- 0.21),9 (3.3 -- -18)
Warmińsko-Mazurskie,17 (6 -- 45),Likely increasing,1.1 (0.74 -- 1.4),0.015 (-0.075 -- 0.11),47 (6.3 -- -9.3)
Wielkopolskie,33 (15 -- 76),Stable,1 (0.79 -- 1.3),9e-04 (-0.061 -- 0.089),770 (7.7 -- -11)
Zachodniopomorskie,14 (5 -- 40),Stable,1 (0.77 -- 1.5),-0.00073 (-0.067 -- 0.11),-950 (6.1 -- -10)
Łódzkie,15 (7 -- 38),Likely decreasing,0.92 (0.73 -- 1.3),-0.022 (-0.076 -- 0.07),-31 (9.9 -- -9.1)
Śląskie,14 (7 -- 39),Likely decreasing,0.88 (0.71 -- 1.3),-0.033 (-0.084 -- 0.067),-21 (10 -- -8.2)
Świętokrzyskie,2 (0 -- 7),Decreasing,0.76 (0.4 -- 0.97),-0.07 (-0.19 -- -0.0069),-9.9 (-100 -- -3.7)
