region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,9961 (5667 -- 18167),9961,10698,3992,5667,7890,9185,10865,12736,18167,New confirmed cases by infection date,Increasing,0.022
North Rhine-Westphalia,2534 (1252 -- 4853),2534,2759,1215,1252,1924,2275,2829,3354,4853,New confirmed cases by infection date,Increasing,0.047
Bavaria,1657 (771 -- 3558),1657,1857,933,771,1225,1486,1851,2266,3558,New confirmed cases by infection date,Likely increasing,0.064
Baden-Wurttemberg,1493 (718 -- 3389),1493,1718,903,718,1110,1330,1686,2086,3389,New confirmed cases by infection date,Increasing,0.02
Lower Saxony,1364 (602 -- 3314),1364,1579,898,602,973,1203,1564,1947,3314,New confirmed cases by infection date,Increasing,0.016
Hesse,942 (501 -- 1998),942,1053,506,501,710,840,1042,1258,1998,New confirmed cases by infection date,Increasing,0.017
Berlin,611 (192 -- 2159),611,835,931,192,362,502,725,996,2159,New confirmed cases by infection date,Likely increasing,0.11
Rhineland-Palatinate,423 (195 -- 894),423,469,224,195,313,380,475,576,894,New confirmed cases by infection date,Likely increasing,0.14
Poland,312 (183 -- 599),312,340,138,183,245,282,343,402,599,New confirmed cases by infection date,Likely increasing,0.3
Schleswig-Holstein,307 (145 -- 710),307,359,291,145,228,276,350,435,710,New confirmed cases by infection date,Increasing,0.017
Hamburg,206 (112 -- 434),206,233,110,112,160,190,227,275,434,New confirmed cases by infection date,Likely increasing,0.09
Saxony,173 (67 -- 508),173,219,163,67,117,150,206,267,508,New confirmed cases by infection date,Likely increasing,0.098
Brandenburg,124 (19 -- 570),124,192,240,19,63,95,161,238,570,New confirmed cases by infection date,Likely increasing,0.33
Thuringia,85 (32 -- 239),85,105,75,32,58,75,100,131,239,New confirmed cases by infection date,Likely increasing,0.13
Bremen,80 (28 -- 243),80,101,82,28,52,68,93,124,243,New confirmed cases by infection date,Likely increasing,0.17
Mecklenburg-Vorpommern,75 (25 -- 279),75,104,91,25,48,64,90,128,279,New confirmed cases by infection date,Increasing,0.048
Saxony-Anhalt,75 (24 -- 243),75,97,86,24,48,63,90,117,243,New confirmed cases by infection date,Likely increasing,0.086
Saarland,33 (13 -- 80),33,38,22,13,23,29,37,47,80,New confirmed cases by infection date,Likely decreasing,0.71
Wielkopolskie,33 (15 -- 76),33,38,24,15,24,29,37,47,76,New confirmed cases by infection date,Stable,0.49
Mazowieckie,31 (15 -- 65),31,34,16,15,23,28,34,41,65,New confirmed cases by infection date,Likely decreasing,0.65
Dolnośląskie,24 (10 -- 64),24,29,21,10,17,21,28,35,64,New confirmed cases by infection date,Stable,0.46
Podlaskie,22 (7 -- 79),22,30,28,7,14,19,26,36,79,New confirmed cases by infection date,Likely increasing,0.18
Warmińsko-Mazurskie,17 (6 -- 45),17,20,14,6,11,14,19,25,45,New confirmed cases by infection date,Likely increasing,0.39
Pomorskie,15 (5 -- 44),15,18,13,5,9,12,17,23,44,New confirmed cases by infection date,Stable,0.53
Łódzkie,15 (7 -- 38),15,18,11,7,11,13,17,21,38,New confirmed cases by infection date,Likely decreasing,0.7
