region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,1628 (621 -- 4095),1628,1947,1455,621,1138,1427,1848,2384,4095,New confirmed cases by infection date,Likely decreasing,0.92
Dolnośląskie,668 (51 -- 26811),668,7793,43362,51,195,423,1131,2890,26811,New confirmed cases by infection date,Likely increasing,0.34
Baden-Wurttemberg,635 (145 -- 1792),635,810,1320,145,411,544,731,936,1792,New confirmed cases by infection date,Likely decreasing,0.85
North Rhine-Westphalia,406 (104 -- 1563),406,1294,17693,104,263,351,468,618,1563,New confirmed cases by infection date,Likely decreasing,0.82
Poland,400 (117 -- 1101),400,502,609,117,271,347,456,561,1101,New confirmed cases by infection date,Likely decreasing,0.92
Lower Saxony,325 (109 -- 2030),325,727,2184,109,211,275,394,563,2030,New confirmed cases by infection date,Likely decreasing,0.74
Hesse,219 (33 -- 727),219,340,2706,33,125,182,260,345,727,New confirmed cases by infection date,Likely decreasing,0.9
Thuringia,190 (37 -- 2223),190,1058,8631,37,103,149,246,428,2223,New confirmed cases by infection date,Likely decreasing,0.74
Bavaria,157 (8 -- 606),157,217,338,8,66,118,201,292,606,New confirmed cases by infection date,Likely decreasing,0.94
Małopolskie,82 (20 -- 667),82,252,1350,20,48,68,105,160,667,New confirmed cases by infection date,Likely decreasing,0.82
Hamburg,63 (11 -- 720),63,340,3539,11,34,51,82,130,720,New confirmed cases by infection date,Likely decreasing,0.69
Saarland,57 (3 -- 1343),57,700,6654,3,21,39,85,169,1343,New confirmed cases by infection date,Likely decreasing,0.63
Łódzkie,50 (10 -- 562),50,268,2690,10,28,41,64,111,562,New confirmed cases by infection date,Likely decreasing,0.81
Mazowieckie,48 (4 -- 196),48,89,409,4,26,39,56,76,196,New confirmed cases by infection date,Likely decreasing,0.93
Brandenburg,45 (0 -- 327),45,106,356,0,8,27,63,100,327,New confirmed cases by infection date,Likely decreasing,0.87
