region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,64300 (16734 -- 129423),64300,67275,35332,16734,40168,54888,73682,90093,129423,New confirmed cases by infection date,Likely decreasing,0.68
Poland,35856 (21225 -- 62131),35856,37948,12786,21225,29145,33475,38787,43908,62131,New confirmed cases by infection date,Decreasing,0.96
North Rhine-Westphalia,21933 (13227 -- 40506),21933,23630,9026,13227,17664,20076,23862,27224,40506,New confirmed cases by infection date,Likely increasing,0.15
Bavaria,19775 (12247 -- 34778),19775,21218,7104,12247,16432,18515,21305,24722,34778,New confirmed cases by infection date,Likely increasing,0.11
Baden-Wurttemberg,13748 (8021 -- 25574),13748,14772,5579,8021,10944,12597,14915,17276,25574,New confirmed cases by infection date,Likely increasing,0.17
Saxony,6619 (3013 -- 13061),6619,7191,3325,3013,5081,6027,7371,8738,13061,New confirmed cases by infection date,Likely increasing,0.36
Hesse,6549 (4082 -- 11679),6549,7015,2479,4082,5304,6003,7094,8151,11679,New confirmed cases by infection date,Likely increasing,0.37
Lower Saxony,6372 (4060 -- 12184),6372,7059,2855,4060,5259,5940,6903,8179,12184,New confirmed cases by infection date,Likely increasing,0.21
Śląskie,5295 (2875 -- 9433),5295,5583,2114,2875,4116,4826,5695,6611,9433,New confirmed cases by infection date,Decreasing,0.97
Mazowieckie,4986 (2942 -- 8700),4986,5285,1896,2942,3974,4542,5408,6182,8700,New confirmed cases by infection date,Decreasing,0.96
Rhineland-Palatinate,3885 (1987 -- 8344),3885,4340,2103,1987,2969,3480,4326,5154,8344,New confirmed cases by infection date,Likely increasing,0.29
Wielkopolskie,3502 (1854 -- 6879),3502,3839,1637,1854,2699,3165,3893,4652,6879,New confirmed cases by infection date,Likely decreasing,0.93
Berlin,3501 (1934 -- 6913),3501,3918,1987,1934,2789,3217,3839,4512,6913,New confirmed cases by infection date,Likely increasing,0.35
Dolnośląskie,3192 (1746 -- 6085),3192,3476,1453,1746,2520,2902,3493,4134,6085,New confirmed cases by infection date,Likely decreasing,0.93
Małopolskie,3155 (1793 -- 5725),3155,3381,1257,1793,2502,2883,3433,4059,5725,New confirmed cases by infection date,Likely decreasing,0.94
Thuringia,2954 (1792 -- 5382),2954,3189,1138,1792,2431,2720,3233,3717,5382,New confirmed cases by infection date,Stable,0.47
Łódzkie,2830 (1579 -- 5130),2830,3001,1106,1579,2244,2566,3083,3553,5130,New confirmed cases by infection date,Likely decreasing,0.93
Saxony-Anhalt,2500 (1262 -- 4998),2500,2735,1249,1262,1927,2262,2769,3250,4998,New confirmed cases by infection date,Likely increasing,0.38
Kujawsko-Pomorskie,1967 (1200 -- 3372),1967,2086,695,1200,1592,1819,2136,2451,3372,New confirmed cases by infection date,Likely decreasing,0.93
Lubelskie,1892 (1137 -- 3072),1892,1977,617,1137,1559,1758,2058,2318,3072,New confirmed cases by infection date,Likely decreasing,0.94
Brandenburg,1834 (991 -- 3934),1834,2058,1006,991,1417,1668,2020,2395,3934,New confirmed cases by infection date,Likely increasing,0.38
Hamburg,1795 (792 -- 3507),1795,1936,904,792,1339,1612,1986,2355,3507,New confirmed cases by infection date,Likely increasing,0.31
Pomorskie,1719 (1063 -- 2837),1719,1806,587,1063,1408,1600,1848,2082,2837,New confirmed cases by infection date,Decreasing,0.97
Mecklenburg-Vorpommern,1554 (958 -- 2527),1554,1627,494,958,1295,1450,1673,1890,2527,New confirmed cases by infection date,Likely increasing,0.25
