region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Saxony,10795 (2380 -- 91182),10795,30475,114453,2380,5385,8130,14603,25648,91182,New confirmed cases by infection date,Likely increasing,0.17
Germany,9682 (4031 -- 24508),9682,11805,10984,4031,6954,8508,10984,13776,24508,New confirmed cases by infection date,Likely decreasing,0.8
Hesse,1127 (222 -- 3894),1127,1577,2014,222,666,924,1352,1853,3894,New confirmed cases by infection date,Likely decreasing,0.76
Saxony-Anhalt,1090 (196 -- 8126),1090,2693,16728,196,586,875,1345,2054,8126,New confirmed cases by infection date,Stable,0.53
Poland,1089 (65 -- 6027),1089,1887,2993,65,406,764,1456,2366,6027,New confirmed cases by infection date,Decreasing,0.97
North Rhine-Westphalia,1081 (273 -- 3567),1081,1476,1686,273,657,915,1285,1758,3567,New confirmed cases by infection date,Likely decreasing,0.89
Lower Saxony,842 (265 -- 2595),842,1074,1201,265,555,719,961,1219,2595,New confirmed cases by infection date,Likely decreasing,0.8
Bavaria,665 (99 -- 2334),665,894,904,99,344,540,831,1152,2334,New confirmed cases by infection date,Likely decreasing,0.93
Thuringia,610 (92 -- 2551),610,974,1863,92,310,483,756,1110,2551,New confirmed cases by infection date,Likely decreasing,0.84
Baden-Wurttemberg,569 (75 -- 2066),569,770,865,75,274,448,691,987,2066,New confirmed cases by infection date,Likely decreasing,0.94
Rhineland-Palatinate,488 (91 -- 1535),488,653,687,91,288,407,597,819,1535,New confirmed cases by infection date,Likely decreasing,0.8
Małopolskie,374 (37 -- 2708),374,853,2754,37,170,286,496,807,2708,New confirmed cases by infection date,Likely decreasing,0.87
Lubelskie,321 (45 -- 1741),321,608,1640,45,161,246,409,628,1741,New confirmed cases by infection date,Likely decreasing,0.83
Śląskie,283 (8 -- 2131),283,621,1317,8,98,190,408,689,2131,New confirmed cases by infection date,Decreasing,0.96
Łódzkie,218 (24 -- 1393),218,453,1252,24,96,162,287,444,1393,New confirmed cases by infection date,Likely decreasing,0.89
Wielkopolskie,203 (12 -- 1163),203,419,1340,12,82,148,274,444,1163,New confirmed cases by infection date,Decreasing,0.95
Hamburg,201 (21 -- 1461),201,657,4429,21,93,150,264,418,1461,New confirmed cases by infection date,Likely decreasing,0.68
Warmińsko-Mazurskie,191 (3 -- 960),191,312,527,3,65,142,256,379,960,New confirmed cases by infection date,Likely decreasing,0.93
Podkarpackie,156 (11 -- 1293),156,342,688,11,72,114,213,337,1293,New confirmed cases by infection date,Likely decreasing,0.83
Saarland,152 (3 -- 1025),152,370,2207,3,44,103,211,344,1025,New confirmed cases by infection date,Likely decreasing,0.66
